reference_sample_id,data_origin,source_row_index,source_resample_occurrence,case,episode,seed,failed_count,failed_defender_ids,failed_target_indices,interception_success,all_active_defenders_hit,cooperative_success,targets_covered,active_defenders_hit,E_co_time_s,E_n_g,E_miss_m,E_t_s,simulated_time_s,sensor_delay_ms,position_noise_std_m,velocity_noise_std_mps,command_lag_ms
252,synthetic_balanced_empirical_resample,14,5,case1,14,89014,2,12;15,4;7,1,1,1,8,18,0.0114583333333332,0.22385955599283014,1.5873335104551465,34.000000000000206,34.0,50.0,3.0,0.3,250.0
253,synthetic_balanced_empirical_resample,57,3,case1,62,89062,2,10;19,2;3,1,1,1,8,18,0.012152777777777679,0.2214850031536176,1.6132838241670733,35.00000000000015,35.0,50.0,3.0,0.3,250.0
254,synthetic_balanced_empirical_resample,10,4,case1,10,89010,2,7;19,7;3,1,1,1,8,18,0.011805555555555477,0.26688340720653303,1.4905559294734867,33.10000000000026,33.1,50.0,3.0,0.3,250.0
255,synthetic_balanced_empirical_resample,17,3,case1,17,89017,2,7;14,7;6,1,1,1,8,18,0.008333333333333156,0.22761873079488582,1.568112498780585,33.150000000000254,33.15,50.0,3.0,0.3,250.0
256,synthetic_balanced_empirical_resample,53,4,case1,58,89058,2,6;16,6;0,1,1,1,8,18,0.011805555555555477,0.28492031325066125,1.5385890026382651,33.150000000000254,33.15,50.0,3.0,0.3,250.0
257,synthetic_balanced_empirical_resample,51,3,case1,56,89056,2,0;2,0;2,1,0,0,8,17,0.005902777777777812,0.24028314845048873,1.7402353639758736,33.35000000000024,75.0,50.0,3.0,0.3,250.0
258,synthetic_balanced_empirical_resample,80,6,case1,88,89088,2,5;7,5;7,1,1,1,8,18,0.0114583333333332,0.307910488574617,1.5899517082180212,35.15000000000014,35.15,50.0,3.0,0.3,250.0
259,synthetic_balanced_empirical_resample,33,5,case1,37,89037,2,11;16,3;0,1,1,1,8,18,0.012152777777777754,0.306617990699167,1.6704570165035166,33.150000000000254,33.15,50.0,3.0,0.3,250.0
260,synthetic_balanced_empirical_resample,81,3,case1,89,89089,2,15;18,7;2,1,1,1,8,18,0.011805555555555403,0.16945087871640319,1.846331659359799,33.40000000000024,33.4,50.0,3.0,0.3,250.0
261,synthetic_balanced_empirical_resample,61,4,case1,68,89068,2,13;19,5;3,1,1,1,8,18,0.011805555555555477,0.25040627573108637,1.6428980032099112,34.550000000000175,34.550000000000004,50.0,3.0,0.3,250.0
262,synthetic_balanced_empirical_resample,58,4,case1,63,89063,2,14;15,6;7,1,1,1,8,18,0.008333333333333156,0.2662993099149503,1.840806805620851,33.10000000000026,33.1,50.0,3.0,0.3,250.0
263,synthetic_balanced_empirical_resample,5,4,case1,5,89005,2,10;15,2;7,1,1,1,8,18,0.014583333333333318,0.3551089081613883,1.7134790573136733,35.00000000000015,35.0,50.0,3.0,0.3,250.0
264,synthetic_balanced_empirical_resample,37,4,case1,41,89041,2,10;19,2;3,1,0,0,8,17,0.012152777777777679,0.37415432881505584,1.7203730544268525,35.00000000000015,75.0,50.0,3.0,0.3,250.0
265,synthetic_balanced_empirical_resample,79,4,case1,87,89087,2,10;13,2;5,1,1,1,8,18,0.011805555555555403,0.25718323663470355,1.4997332120171314,35.00000000000015,35.0,50.0,3.0,0.3,250.0
266,synthetic_balanced_empirical_resample,80,7,case1,88,89088,2,5;7,5;7,1,1,1,8,18,0.0114583333333332,0.307910488574617,1.5899517082180212,35.15000000000014,35.15,50.0,3.0,0.3,250.0
267,synthetic_balanced_empirical_resample,46,4,case1,50,89050,2,11;15,3;7,1,1,1,8,18,0.011458333333333348,0.298580169153551,1.7940277778239004,33.150000000000254,33.15,50.0,3.0,0.3,250.0
268,synthetic_balanced_empirical_resample,36,2,case1,40,89040,2,7;16,7;0,1,1,1,8,18,0.008680555555555433,0.285397596794596,1.5018563331361945,33.10000000000026,33.1,50.0,3.0,0.3,250.0
269,synthetic_balanced_empirical_resample,37,5,case1,41,89041,2,10;19,2;3,1,0,0,8,17,0.012152777777777679,0.37415432881505584,1.7203730544268525,35.00000000000015,75.0,50.0,3.0,0.3,250.0
270,synthetic_balanced_empirical_resample,73,4,case1,80,89080,2,1;4,1;4,1,1,1,8,18,0.014583333333333245,0.32771360296366014,1.6581558445969296,33.10000000000026,33.1,50.0,3.0,0.3,250.0
271,synthetic_balanced_empirical_resample,31,4,case1,34,89034,2,6;19,6;3,1,1,1,8,18,0.01458333333333317,0.31151713595915625,1.7337567123205282,33.10000000000026,33.1,50.0,3.0,0.3,250.0
272,synthetic_balanced_empirical_resample,39,4,case1,43,89043,2,7;14,7;6,1,1,1,8,18,0.008333333333333156,0.2714070664990396,1.3863294723593231,33.10000000000026,33.1,50.0,3.0,0.3,250.0
273,synthetic_balanced_empirical_resample,22,2,case1,22,89022,2,6;15,6;7,1,1,1,8,18,0.008333333333333156,0.24165544314190532,1.553305962871431,33.150000000000254,33.15,50.0,3.0,0.3,250.0
274,synthetic_balanced_empirical_resample,11,4,case1,11,89011,2,4;17,4;1,1,1,1,8,18,0.014583333333333245,0.25924597299096824,1.7257492115797612,33.10000000000026,33.1,50.0,3.0,0.3,250.0
275,synthetic_balanced_empirical_resample,6,5,case1,6,89006,2,3;9,3;1,1,0,0,8,17,0.011805555555555255,0.3965666453142991,1.7804857195248858,33.10000000000026,75.0,50.0,3.0,0.3,250.0
276,synthetic_balanced_empirical_resample,2,4,case1,2,89002,2,9;11,1;3,1,1,1,8,18,0.011805555555555477,0.2094534142926686,1.6175158725804908,33.10000000000026,33.1,50.0,3.0,0.3,250.0
277,synthetic_balanced_empirical_resample,13,4,case1,13,89013,2,5;17,5;1,1,1,1,8,18,0.014583333333333245,0.2546396537879738,1.5949515062183344,37.10000000000003,37.1,50.0,3.0,0.3,250.0
278,synthetic_balanced_empirical_resample,65,5,case1,72,89072,2,9;16,1;0,1,0,0,8,17,0.015277777777777798,0.26153278100769456,1.6712340692174263,33.150000000000254,75.0,50.0,3.0,0.3,250.0
279,synthetic_balanced_empirical_resample,35,3,case1,39,89039,2,9;10,1;2,1,1,1,8,18,0.011805555555555403,0.21579332390542275,1.6618758912921372,35.00000000000015,35.0,50.0,3.0,0.3,250.0
280,synthetic_balanced_empirical_resample,89,3,case1,97,89097,2,3;16,3;0,1,1,1,8,18,0.00902777777777771,0.2368999924352045,1.5162927571288045,33.10000000000026,33.1,50.0,3.0,0.3,250.0
281,synthetic_balanced_empirical_resample,54,2,case1,59,89059,2,13;14,5;6,1,1,1,8,18,0.0114583333333332,0.31319753190021615,1.470747481616238,34.550000000000175,34.550000000000004,50.0,3.0,0.3,250.0
282,synthetic_balanced_empirical_resample,78,5,case1,86,89086,2,12;16,4;0,1,1,1,8,18,0.008680555555555433,0.3073655236542616,1.5438695106656213,33.95000000000021,33.95,50.0,3.0,0.3,250.0
283,synthetic_balanced_empirical_resample,29,4,case1,32,89032,2,1;18,1;2,1,0,0,8,17,0.011805555555555403,0.21547314459189665,1.7958364022661868,33.40000000000024,75.0,50.0,3.0,0.3,250.0
284,synthetic_balanced_empirical_resample,35,4,case1,39,89039,2,9;10,1;2,1,1,1,8,18,0.011805555555555403,0.21579332390542275,1.6618758912921372,35.00000000000015,35.0,50.0,3.0,0.3,250.0
285,synthetic_balanced_empirical_resample,58,5,case1,63,89063,2,14;15,6;7,1,1,1,8,18,0.008333333333333156,0.2662993099149503,1.840806805620851,33.10000000000026,33.1,50.0,3.0,0.3,250.0
286,synthetic_balanced_empirical_resample,58,6,case1,63,89063,2,14;15,6;7,1,1,1,8,18,0.008333333333333156,0.2662993099149503,1.840806805620851,33.10000000000026,33.1,50.0,3.0,0.3,250.0
287,synthetic_balanced_empirical_resample,89,4,case1,97,89097,2,3;16,3;0,1,1,1,8,18,0.00902777777777771,0.2368999924352045,1.5162927571288045,33.10000000000026,33.1,50.0,3.0,0.3,250.0
288,synthetic_balanced_empirical_resample,50,3,case1,55,89055,2,6;17,6;1,1,1,1,8,18,0.0114583333333332,0.2750035245396902,1.6938605658203243,33.10000000000026,33.1,50.0,3.0,0.3,250.0
289,synthetic_balanced_empirical_resample,56,2,case1,61,89061,2,1;9,1;1,1,1,1,8,18,0.0114583333333332,0.22580973478798044,1.623749428718651,33.150000000000254,33.15,50.0,3.0,0.3,250.0
290,synthetic_balanced_empirical_resample,15,3,case1,15,89015,2,1;4,1;4,1,1,1,8,18,0.014583333333333023,0.18194690747653963,1.6073017997402594,33.150000000000254,33.15,50.0,3.0,0.3,250.0
291,synthetic_balanced_empirical_resample,81,4,case1,89,89089,2,15;18,7;2,1,1,1,8,18,0.011805555555555403,0.16945087871640319,1.846331659359799,33.40000000000024,33.4,50.0,3.0,0.3,250.0
292,synthetic_balanced_empirical_resample,2,5,case1,2,89002,2,9;11,1;3,1,1,1,8,18,0.011805555555555477,0.2094534142926686,1.6175158725804908,33.10000000000026,33.1,50.0,3.0,0.3,250.0
293,synthetic_balanced_empirical_resample,4,3,case1,4,89004,2,2;13,2;5,1,1,1,8,18,0.011458333333333496,0.26271418760485715,1.8115164187251827,34.45000000000018,34.45,50.0,3.0,0.3,250.0
294,synthetic_balanced_empirical_resample,73,5,case1,80,89080,2,1;4,1;4,1,1,1,8,18,0.014583333333333245,0.32771360296366014,1.6581558445969296,33.10000000000026,33.1,50.0,3.0,0.3,250.0
295,synthetic_balanced_empirical_resample,85,3,case1,93,89093,2,11;15,3;7,1,1,1,8,18,0.011805555555555477,0.21380930148974253,1.8172182741210983,33.150000000000254,33.15,50.0,3.0,0.3,250.0
296,synthetic_balanced_empirical_resample,56,3,case1,61,89061,2,1;9,1;1,1,1,1,8,18,0.0114583333333332,0.22580973478798044,1.623749428718651,33.150000000000254,33.15,50.0,3.0,0.3,250.0
297,synthetic_balanced_empirical_resample,61,5,case1,68,89068,2,13;19,5;3,1,1,1,8,18,0.011805555555555477,0.25040627573108637,1.6428980032099112,34.550000000000175,34.550000000000004,50.0,3.0,0.3,250.0
298,synthetic_balanced_empirical_resample,77,3,case1,85,89085,2,3;11,3;3,1,1,1,8,18,0.008680555555555433,0.2933975250482656,1.7770363905866264,33.10000000000026,33.1,50.0,3.0,0.3,250.0
299,synthetic_balanced_empirical_resample,34,2,case1,38,89038,2,10;15,2;7,1,1,1,8,18,0.011805555555555403,0.17986658311143056,1.830476720108963,35.00000000000015,35.0,50.0,3.0,0.3,250.0
300,synthetic_balanced_empirical_resample,54,3,case1,59,89059,2,13;14,5;6,1,1,1,8,18,0.0114583333333332,0.31319753190021615,1.470747481616238,34.550000000000175,34.550000000000004,50.0,3.0,0.3,250.0
301,synthetic_balanced_empirical_resample,61,6,case1,68,89068,2,13;19,5;3,1,1,1,8,18,0.011805555555555477,0.25040627573108637,1.6428980032099112,34.550000000000175,34.550000000000004,50.0,3.0,0.3,250.0
302,synthetic_balanced_empirical_resample,87,6,case1,95,89095,2,5;14,5;6,1,1,1,8,18,0.008333333333333156,0.2879613167160864,1.8545260159057877,37.40000000000001,37.4,50.0,3.0,0.3,250.0
303,synthetic_balanced_empirical_resample,43,4,case1,47,89047,2,8;14,0;6,1,1,1,8,18,0.011805555555555255,0.21927155318637448,1.732388840236551,33.150000000000254,33.15,50.0,3.0,0.3,250.0
304,synthetic_balanced_empirical_resample,60,6,case1,67,89067,2,4;11,4;3,1,1,1,8,18,0.014583333333333393,0.2406442574558497,1.7733161761878455,33.150000000000254,33.15,50.0,3.0,0.3,250.0
305,synthetic_balanced_empirical_resample,3,2,case1,3,89003,2,4;15,4;7,1,1,1,8,18,0.0114583333333332,0.25593676605084714,1.6912486082110236,33.10000000000026,33.1,50.0,3.0,0.3,250.0
306,synthetic_balanced_empirical_resample,25,5,case1,27,89027,2,9;14,1;6,1,1,1,8,18,0.014583333333333023,0.2286781975764709,1.6592159362306687,33.10000000000026,33.1,50.0,3.0,0.3,250.0
307,synthetic_balanced_empirical_resample,47,2,case1,51,89051,2,2;11,2;3,1,1,1,8,18,0.009027777777777857,0.2212331162065017,1.7144826030477005,33.35000000000024,33.35,50.0,3.0,0.3,250.0
308,synthetic_balanced_empirical_resample,66,2,case1,73,89073,2,4;9,4;1,1,1,1,8,18,0.014583333333333023,0.22760547468858364,1.706299628670782,33.150000000000254,33.15,50.0,3.0,0.3,250.0
309,synthetic_balanced_empirical_resample,17,4,case1,17,89017,2,7;14,7;6,1,1,1,8,18,0.008333333333333156,0.22761873079488582,1.568112498780585,33.150000000000254,33.15,50.0,3.0,0.3,250.0
310,synthetic_balanced_empirical_resample,76,4,case1,84,89084,2,1;6,1;6,1,1,1,8,18,0.011458333333332979,0.3315875583894275,1.6502942865296455,33.10000000000026,33.1,50.0,3.0,0.3,250.0
311,synthetic_balanced_empirical_resample,61,7,case1,68,89068,2,13;19,5;3,1,1,1,8,18,0.011805555555555477,0.25040627573108637,1.6428980032099112,34.550000000000175,34.550000000000004,50.0,3.0,0.3,250.0
312,synthetic_balanced_empirical_resample,2,6,case1,2,89002,2,9;11,1;3,1,1,1,8,18,0.011805555555555477,0.2094534142926686,1.6175158725804908,33.10000000000026,33.1,50.0,3.0,0.3,250.0
313,synthetic_balanced_empirical_resample,63,4,case1,70,89070,2,15;17,7;1,1,1,1,8,18,0.014583333333333245,0.20660230147888264,1.6076165036368257,33.150000000000254,33.15,50.0,3.0,0.3,250.0
314,synthetic_balanced_empirical_resample,61,8,case1,68,89068,2,13;19,5;3,1,1,1,8,18,0.011805555555555477,0.25040627573108637,1.6428980032099112,34.550000000000175,34.550000000000004,50.0,3.0,0.3,250.0
315,synthetic_balanced_empirical_resample,63,5,case1,70,89070,2,15;17,7;1,1,1,1,8,18,0.014583333333333245,0.20660230147888264,1.6076165036368257,33.150000000000254,33.15,50.0,3.0,0.3,250.0
316,synthetic_balanced_empirical_resample,88,6,case1,96,89096,2,2;7,2;7,1,1,1,8,18,0.00868055555555558,0.30055440747766704,1.7878149846168578,33.35000000000024,33.35,50.0,3.0,0.3,250.0
317,synthetic_balanced_empirical_resample,30,4,case1,33,89033,2,10;12,2;4,1,1,1,8,18,0.014583333333333318,0.24731968420010758,1.3859577637181972,35.00000000000015,35.0,50.0,3.0,0.3,250.0
318,synthetic_balanced_empirical_resample,39,5,case1,43,89043,2,7;14,7;6,1,1,1,8,18,0.008333333333333156,0.2714070664990396,1.3863294723593231,33.10000000000026,33.1,50.0,3.0,0.3,250.0
319,synthetic_balanced_empirical_resample,71,2,case1,78,89078,2,0;17,0;1,1,1,1,8,18,0.011805555555555255,0.2115047496921926,1.7587838338544537,33.150000000000254,33.15,50.0,3.0,0.3,250.0
320,synthetic_balanced_empirical_resample,70,1,case1,77,89077,2,0;4,0;4,1,1,1,8,18,0.011805555555555255,0.2607875148614554,1.8812282151624307,33.10000000000026,33.1,50.0,3.0,0.3,250.0
321,synthetic_balanced_empirical_resample,34,3,case1,38,89038,2,10;15,2;7,1,1,1,8,18,0.011805555555555403,0.17986658311143056,1.830476720108963,35.00000000000015,35.0,50.0,3.0,0.3,250.0
322,synthetic_balanced_empirical_resample,3,3,case1,3,89003,2,4;15,4;7,1,1,1,8,18,0.0114583333333332,0.25593676605084714,1.6912486082110236,33.10000000000026,33.1,50.0,3.0,0.3,250.0
323,synthetic_balanced_empirical_resample,52,3,case1,57,89057,2,9;10,1;2,1,1,1,8,18,0.01805555555555527,0.25495889571026753,1.7441702206721084,35.00000000000015,35.0,50.0,3.0,0.3,250.0
324,synthetic_balanced_empirical_resample,68,4,case1,75,89075,2,9;17,1;1,1,1,1,8,18,0.014583333333333023,0.2524842915064224,1.5699267799348875,33.10000000000026,33.1,50.0,3.0,0.3,250.0
325,synthetic_balanced_empirical_resample,57,4,case1,62,89062,2,10;19,2;3,1,1,1,8,18,0.012152777777777679,0.2214850031536176,1.6132838241670733,35.00000000000015,35.0,50.0,3.0,0.3,250.0
326,synthetic_balanced_empirical_resample,46,5,case1,50,89050,2,11;15,3;7,1,1,1,8,18,0.011458333333333348,0.298580169153551,1.7940277778239004,33.150000000000254,33.15,50.0,3.0,0.3,250.0
327,synthetic_balanced_empirical_resample,56,4,case1,61,89061,2,1;9,1;1,1,1,1,8,18,0.0114583333333332,0.22580973478798044,1.623749428718651,33.150000000000254,33.15,50.0,3.0,0.3,250.0
328,synthetic_balanced_empirical_resample,55,3,case1,60,89060,2,11;15,3;7,1,1,1,8,18,0.0149305555555553,0.24470046994860406,2.0308756121117213,33.150000000000254,33.15,50.0,3.0,0.3,250.0
329,synthetic_balanced_empirical_resample,35,5,case1,39,89039,2,9;10,1;2,1,1,1,8,18,0.011805555555555403,0.21579332390542275,1.6618758912921372,35.00000000000015,35.0,50.0,3.0,0.3,250.0
330,synthetic_balanced_empirical_resample,9,5,case1,9,89009,2,1;14,1;6,1,1,1,8,18,0.011458333333332979,0.22495098971959945,1.571125497436433,33.10000000000026,33.1,50.0,3.0,0.3,250.0
331,synthetic_balanced_empirical_resample,91,6,case1,99,89099,2,16;18,0;2,1,1,1,8,18,0.009027777777777857,0.28641064651275683,1.7733750355906805,33.40000000000024,33.4,50.0,3.0,0.3,250.0
332,synthetic_balanced_empirical_resample,67,4,case1,74,89074,2,6;16,6;0,1,1,1,8,18,0.005555555555555388,0.2963329893109403,1.6533562028429047,33.10000000000026,33.1,50.0,3.0,0.3,250.0
333,synthetic_balanced_empirical_resample,74,7,case1,81,89081,2,3;16,3;0,1,1,1,8,18,0.005902777777777665,0.33152198473044303,1.43058882000288,33.10000000000026,33.1,50.0,3.0,0.3,250.0
334,synthetic_balanced_empirical_resample,1,3,case1,1,89001,2,10;18,2;2,1,1,1,8,18,0.00868055555555558,0.3132981942747487,1.652638372368254,35.950000000000095,35.95,50.0,3.0,0.3,250.0
335,synthetic_balanced_empirical_resample,22,3,case1,22,89022,2,6;15,6;7,1,1,1,8,18,0.008333333333333156,0.24165544314190532,1.553305962871431,33.150000000000254,33.15,50.0,3.0,0.3,250.0
336,synthetic_balanced_empirical_resample,23,5,case1,23,89023,2,1;7,1;7,1,1,1,8,18,0.014583333333333023,0.2910363324003434,1.5421494176955943,33.150000000000254,33.15,50.0,3.0,0.3,250.0
337,synthetic_balanced_empirical_resample,7,5,case1,7,89007,2,8;16,0;0,1,1,1,8,18,0.011805555555555477,0.20790144323564855,1.7093711907742066,33.10000000000026,33.1,50.0,3.0,0.3,250.0
338,synthetic_balanced_empirical_resample,55,4,case1,60,89060,2,11;15,3;7,1,1,1,8,18,0.0149305555555553,0.24470046994860406,2.0308756121117213,33.150000000000254,33.15,50.0,3.0,0.3,250.0
339,synthetic_balanced_empirical_resample,19,3,case1,19,89019,2,15;18,7;2,1,1,1,8,18,0.00868055555555558,0.23103119578273112,1.6843132836805483,33.40000000000024,33.4,50.0,3.0,0.3,250.0
340,synthetic_balanced_empirical_resample,92,2,case1,100,89100,2,3;16,3;0,1,1,1,8,18,0.005902777777777665,0.3035387375066587,1.8764012984839247,33.10000000000026,33.1,50.0,3.0,0.3,250.0
341,synthetic_balanced_empirical_resample,41,4,case1,45,89045,2,0;13,0;5,1,1,1,8,18,0.008680555555555433,0.19100512480584514,1.8409465549814943,34.45000000000018,34.45,50.0,3.0,0.3,250.0
342,synthetic_balanced_empirical_resample,21,5,case1,21,89021,2,3;12,3;4,1,1,1,8,18,0.011805555555555255,0.18736448433508057,1.3750184047702296,33.80000000000022,33.800000000000004,50.0,3.0,0.3,250.0
343,synthetic_balanced_empirical_resample,47,3,case1,51,89051,2,2;11,2;3,1,1,1,8,18,0.009027777777777857,0.2212331162065017,1.7144826030477005,33.35000000000024,33.35,50.0,3.0,0.3,250.0
344,synthetic_balanced_empirical_resample,59,3,case1,66,89066,2,6;19,6;3,1,0,0,8,17,0.011805555555555477,0.15225488857409497,1.468441759967038,33.150000000000254,75.0,50.0,3.0,0.3,250.0
345,synthetic_balanced_empirical_resample,43,5,case1,47,89047,2,8;14,0;6,1,1,1,8,18,0.011805555555555255,0.21927155318637448,1.732388840236551,33.150000000000254,33.15,50.0,3.0,0.3,250.0
346,synthetic_balanced_empirical_resample,57,5,case1,62,89062,2,10;19,2;3,1,1,1,8,18,0.012152777777777679,0.2214850031536176,1.6132838241670733,35.00000000000015,35.0,50.0,3.0,0.3,250.0
347,synthetic_balanced_empirical_resample,28,4,case1,31,89031,2,2;10,2;2,1,1,1,8,18,0.014583333333333318,0.20240079125202676,1.7595279091600324,35.9000000000001,35.9,50.0,3.0,0.3,250.0
348,synthetic_balanced_empirical_resample,81,5,case1,89,89089,2,15;18,7;2,1,1,1,8,18,0.011805555555555403,0.16945087871640319,1.846331659359799,33.40000000000024,33.4,50.0,3.0,0.3,250.0
349,synthetic_balanced_empirical_resample,89,5,case1,97,89097,2,3;16,3;0,1,1,1,8,18,0.00902777777777771,0.2368999924352045,1.5162927571288045,33.10000000000026,33.1,50.0,3.0,0.3,250.0
350,synthetic_balanced_empirical_resample,92,3,case1,100,89100,2,3;16,3;0,1,1,1,8,18,0.005902777777777665,0.3035387375066587,1.8764012984839247,33.10000000000026,33.1,50.0,3.0,0.3,250.0
351,synthetic_balanced_empirical_resample,73,6,case1,80,89080,2,1;4,1;4,1,1,1,8,18,0.014583333333333245,0.32771360296366014,1.6581558445969296,33.10000000000026,33.1,50.0,3.0,0.3,250.0
352,synthetic_balanced_empirical_resample,44,4,case1,48,89048,2,10;14,2;6,1,1,1,8,18,0.01180555555555518,0.36744558217605594,1.5563435107232424,35.00000000000015,35.0,50.0,3.0,0.3,250.0
353,synthetic_balanced_empirical_resample,41,5,case1,45,89045,2,0;13,0;5,1,1,1,8,18,0.008680555555555433,0.19100512480584514,1.8409465549814943,34.45000000000018,34.45,50.0,3.0,0.3,250.0
354,synthetic_balanced_empirical_resample,63,6,case1,70,89070,2,15;17,7;1,1,1,1,8,18,0.014583333333333245,0.20660230147888264,1.6076165036368257,33.150000000000254,33.15,50.0,3.0,0.3,250.0
355,synthetic_balanced_empirical_resample,16,5,case1,16,89016,2,8;17,0;1,1,0,0,8,17,0.018055555555555124,0.20566435465468555,1.6984593986018575,33.150000000000254,75.0,50.0,3.0,0.3,250.0
356,synthetic_balanced_empirical_resample,48,2,case1,53,89053,2,1;3,1;3,1,1,1,8,18,0.008680555555555433,0.24795969697072165,1.6344830231031653,33.10000000000026,33.1,50.0,3.0,0.3,250.0
357,synthetic_balanced_empirical_resample,83,1,case1,91,89091,2,2;12,2;4,1,1,1,8,18,0.00868055555555558,0.23348805210402093,1.7320683520787223,34.30000000000019,34.300000000000004,50.0,3.0,0.3,250.0
358,synthetic_balanced_empirical_resample,17,5,case1,17,89017,2,7;14,7;6,1,1,1,8,18,0.008333333333333156,0.22761873079488582,1.568112498780585,33.150000000000254,33.15,50.0,3.0,0.3,250.0
359,synthetic_balanced_empirical_resample,25,6,case1,27,89027,2,9;14,1;6,1,1,1,8,18,0.014583333333333023,0.2286781975764709,1.6592159362306687,33.10000000000026,33.1,50.0,3.0,0.3,250.0
360,synthetic_balanced_empirical_resample,75,5,case1,82,89082,2,16;17,0;1,1,1,1,8,18,0.008680555555555433,0.2720341581907876,1.6216809816284279,33.10000000000026,33.1,50.0,3.0,0.3,250.0
361,synthetic_balanced_empirical_resample,23,6,case1,23,89023,2,1;7,1;7,1,1,1,8,18,0.014583333333333023,0.2910363324003434,1.5421494176955943,33.150000000000254,33.15,50.0,3.0,0.3,250.0
362,synthetic_balanced_empirical_resample,82,3,case1,90,89090,2,3;8,3;0,1,0,0,8,17,0.005902777777777665,0.3504866405334641,1.5703509661776793,33.10000000000026,75.0,50.0,3.0,0.3,250.0
363,synthetic_balanced_empirical_resample,52,4,case1,57,89057,2,9;10,1;2,1,1,1,8,18,0.01805555555555527,0.25495889571026753,1.7441702206721084,35.00000000000015,35.0,50.0,3.0,0.3,250.0
364,synthetic_balanced_empirical_resample,40,1,case1,44,89044,2,6;10,6;2,1,1,1,8,18,0.01180555555555518,0.2679307424761045,1.6848076602507907,35.00000000000015,35.0,50.0,3.0,0.3,250.0
365,synthetic_balanced_empirical_resample,82,4,case1,90,89090,2,3;8,3;0,1,0,0,8,17,0.005902777777777665,0.3504866405334641,1.5703509661776793,33.10000000000026,75.0,50.0,3.0,0.3,250.0
366,synthetic_balanced_empirical_resample,53,5,case1,58,89058,2,6;16,6;0,1,1,1,8,18,0.011805555555555477,0.28492031325066125,1.5385890026382651,33.150000000000254,33.15,50.0,3.0,0.3,250.0
367,synthetic_balanced_empirical_resample,6,6,case1,6,89006,2,3;9,3;1,1,0,0,8,17,0.011805555555555255,0.3965666453142991,1.7804857195248858,33.10000000000026,75.0,50.0,3.0,0.3,250.0
368,synthetic_balanced_empirical_resample,76,5,case1,84,89084,2,1;6,1;6,1,1,1,8,18,0.011458333333332979,0.3315875583894275,1.6502942865296455,33.10000000000026,33.1,50.0,3.0,0.3,250.0
369,synthetic_balanced_empirical_resample,7,6,case1,7,89007,2,8;16,0;0,1,1,1,8,18,0.011805555555555477,0.20790144323564855,1.7093711907742066,33.10000000000026,33.1,50.0,3.0,0.3,250.0
370,synthetic_balanced_empirical_resample,18,2,case1,18,89018,2,10;12,2;4,1,1,1,8,18,0.011805555555555403,0.3094811108555522,1.5203957943081818,35.00000000000015,35.0,50.0,3.0,0.3,250.0
371,synthetic_balanced_empirical_resample,56,5,case1,61,89061,2,1;9,1;1,1,1,1,8,18,0.0114583333333332,0.22580973478798044,1.623749428718651,33.150000000000254,33.15,50.0,3.0,0.3,250.0
372,synthetic_balanced_empirical_resample,37,6,case1,41,89041,2,10;19,2;3,1,0,0,8,17,0.012152777777777679,0.37415432881505584,1.7203730544268525,35.00000000000015,75.0,50.0,3.0,0.3,250.0
373,synthetic_balanced_empirical_resample,31,5,case1,34,89034,2,6;19,6;3,1,1,1,8,18,0.01458333333333317,0.31151713595915625,1.7337567123205282,33.10000000000026,33.1,50.0,3.0,0.3,250.0
374,synthetic_balanced_empirical_resample,23,7,case1,23,89023,2,1;7,1;7,1,1,1,8,18,0.014583333333333023,0.2910363324003434,1.5421494176955943,33.150000000000254,33.15,50.0,3.0,0.3,250.0
375,synthetic_balanced_empirical_resample,77,4,case1,85,89085,2,3;11,3;3,1,1,1,8,18,0.008680555555555433,0.2933975250482656,1.7770363905866264,33.10000000000026,33.1,50.0,3.0,0.3,250.0
376,synthetic_balanced_empirical_resample,64,4,case1,71,89071,2,6;15,6;7,1,1,1,8,18,0.008333333333333156,0.255204427025709,1.6988801831965166,33.10000000000026,33.1,50.0,3.0,0.3,250.0
377,synthetic_balanced_empirical_resample,17,6,case1,17,89017,2,7;14,7;6,1,1,1,8,18,0.008333333333333156,0.22761873079488582,1.568112498780585,33.150000000000254,33.15,50.0,3.0,0.3,250.0
378,synthetic_balanced_empirical_resample,62,3,case1,69,89069,2,4;13,4;5,1,1,1,8,18,0.0114583333333332,0.2661804663760047,1.8920402855087322,34.40000000000018,34.4,50.0,3.0,0.3,250.0
379,synthetic_balanced_empirical_resample,56,6,case1,61,89061,2,1;9,1;1,1,1,1,8,18,0.0114583333333332,0.22580973478798044,1.623749428718651,33.150000000000254,33.15,50.0,3.0,0.3,250.0
380,synthetic_balanced_empirical_resample,15,4,case1,15,89015,2,1;4,1;4,1,1,1,8,18,0.014583333333333023,0.18194690747653963,1.6073017997402594,33.150000000000254,33.15,50.0,3.0,0.3,250.0
381,synthetic_balanced_empirical_resample,1,4,case1,1,89001,2,10;18,2;2,1,1,1,8,18,0.00868055555555558,0.3132981942747487,1.652638372368254,35.950000000000095,35.95,50.0,3.0,0.3,250.0
382,synthetic_balanced_empirical_resample,42,3,case1,46,89046,2,7;13,7;5,1,0,0,8,16,0.011805555555555477,0.2904393485930362,1.8667153398685044,34.60000000000017,75.0,50.0,3.0,0.3,250.0
