reference_sample_id,data_status,reference_severity_class,source_E_co_time_s,source_E_n_g,source_E_miss_m,source_E_t_s,E_co_time_s,E_n_g,E_miss_m,E_t_s
172,synthetic_planning_reference_v2,moderate,0.0391666666667788,0.070054428615383,3.43938638121388,27.2,0.052670679175580215,0.08556659871667759,3.9972700669253474,30.5
173,synthetic_planning_reference_v2,moderate,0.0383333333334576,0.0678788134807937,2.99904147470413,27.9,0.05384025851128949,0.08567502100165489,3.5759758362321556,31.6
174,synthetic_planning_reference_v2,moderate,0.0450000000001637,0.0594812393878863,2.55203814577555,28.55,0.0551727776364826,0.07391714419508871,2.888630142698021,31.75
175,synthetic_planning_reference_v2,mild,0.0375000000001819,0.0591070461528401,3.18483695224288,28.8,0.041423781718377906,0.06781515659924864,3.5414688355959303,31.150000000000002
176,synthetic_planning_reference_v2,mild,0.0325000000000728,0.0772216589288665,2.75721148658872,28.85,0.03351403202347905,0.08674030218153472,2.960407379562672,31.1
177,synthetic_planning_reference_v2,mild,0.0533333333335122,0.0998440393211243,2.73069612656974,29.9,0.06230952440163216,0.11851130564558003,3.0254402116199084,32.5
178,synthetic_planning_reference_v2,mild,0.0683333333335213,0.067633982681227,2.78357854662687,28.8,0.07971800175968213,0.07896318651259275,3.0386356520360978,31.150000000000002
179,synthetic_planning_reference_v2,mild,0.060833333333494,0.0698957992040272,2.91464652404433,29.2,0.07047491216075534,0.07850039438257923,3.175252393223318,31.3
180,synthetic_planning_reference_v2,mild,0.0583333333335759,0.0807041247475728,3.48056637657102,28.55,0.06868695978362008,0.0954608644574805,3.8644863720712035,30.85
181,synthetic_planning_reference_v2,mild,0.0308333333334758,0.0864413555892922,3.15688337607451,29.05,0.033003633954867356,0.10026875551573329,3.475878037640748,31.450000000000003
182,synthetic_planning_reference_v2,mild,0.0725000000002638,0.0748089748372882,2.72137326490173,28.85,0.08434259872333863,0.08784725240243973,2.988502502178691,31.1
183,synthetic_planning_reference_v2,mild,0.0516666666668243,0.089559732771174,2.96728666950669,29.2,0.06062957604873614,0.10407462847924256,3.2537636560945233,31.5
184,synthetic_planning_reference_v2,moderate,0.0600000000002183,0.0884865862951268,3.67141949449295,28.7,0.07808636700995218,0.10760009871619475,4.255627941045405,32.15
185,synthetic_planning_reference_v2,mild,0.0466666666668971,0.0853531671469569,3.23850584284038,29.25,0.054034199248019096,0.10186158371352892,3.6182765444984417,31.700000000000003
186,synthetic_planning_reference_v2,mild,0.0408333333334667,0.0838663947074656,3.43440456105133,29.4,0.04682255483507369,0.09830584874120199,3.8740386269310645,31.85
187,synthetic_planning_reference_v2,mild,0.052500000000191,0.0821465754184119,3.08544768096016,28.5,0.0605300269358937,0.09528738326469191,3.4262582168318625,30.8
188,synthetic_planning_reference_v2,moderate,0.0458333333335304,0.0739939677676302,3.31424604313349,29.45,0.06183647435606592,0.0942402480225886,3.932644392875297,33.6
189,synthetic_planning_reference_v2,mild,0.0666666666669244,0.0844589440664906,2.72968414137963,30.0,0.07903883033146793,0.09997061750795394,2.9940969724262696,32.5
190,synthetic_planning_reference_v2,mild,0.0650000000002365,0.0632940159206423,2.76971136764147,28.6,0.07519401180205615,0.0714761436747719,3.0078289374159883,30.75
191,synthetic_planning_reference_v2,moderate,0.0508333333335941,0.0759003962054255,3.47168977471109,29.3,0.06888783315070511,0.09509336380546943,4.126526286938481,33.300000000000004
192,synthetic_planning_reference_v2,mild,0.0625000000002729,0.0840740320264368,3.07582028452328,28.45,0.06986136735804435,0.09533638285332746,3.337839859020671,30.6
193,synthetic_planning_reference_v2,moderate,0.0300000000000637,0.0515299196275349,2.74474822498185,30.05,0.041851884570155644,0.06334087819840872,3.2013706568697597,33.9
194,synthetic_planning_reference_v2,mild,0.0450000000002547,0.0921635376407473,2.88082728570632,29.2,0.05045026117071194,0.10710821198164626,3.1499389808056875,31.450000000000003
195,synthetic_planning_reference_v2,mild,0.0425000000001091,0.0500790293243149,2.99320529169834,28.45,0.046345474236552726,0.056441812423652,3.204410717198938,30.5
196,synthetic_planning_reference_v2,mild,0.0566666666668425,0.0785220460317645,3.14952351889481,29.35,0.06720593686665925,0.09313978128947999,3.4557678517484383,31.8
197,synthetic_planning_reference_v2,mild,0.0625000000002274,0.0832970480948928,2.81378727302689,28.55,0.07185018607086453,0.09696735569244964,3.0761902110613124,30.900000000000002
198,synthetic_planning_reference_v2,mild,0.0475000000002183,0.0742843164123918,3.0579248492363,28.8,0.05274138603243052,0.08604212774292122,3.3413136339266876,31.0
199,synthetic_planning_reference_v2,mild,0.0508333333335486,0.0642676551127522,3.07394492243411,26.6,0.059566900740179625,0.07513480350573168,3.4061099243164032,28.5
200,synthetic_planning_reference_v2,moderate,0.0458333333335759,0.0725032621015612,2.69192367469279,28.8,0.05734923299690659,0.08603037248691936,3.139458279870226,32.25
201,synthetic_planning_reference_v2,mild,0.0575000000001637,0.0683047238867379,2.97463942055959,29.3,0.0667228663712928,0.07625986950160935,3.2759823469544527,31.700000000000003
202,synthetic_planning_reference_v2,moderate,0.0658333333335577,0.0808428435559937,3.06506951222909,28.95,0.08198020991219532,0.0958435724480192,3.532859866222034,32.2
203,synthetic_planning_reference_v2,moderate,0.0558333333335668,0.0556589698148813,2.82667170328622,29.25,0.07498241252027067,0.0683195943885317,3.3256714647579364,33.2
204,synthetic_planning_reference_v2,mild,0.0575000000002547,0.0746337379645386,3.08499362711532,29.75,0.06784586660834696,0.08732918179121747,3.394303502828346,32.25
205,synthetic_planning_reference_v2,mild,0.063333333333685,0.0700978163879875,2.99254844332566,28.6,0.07470445904586896,0.0833398076943784,3.317296684632671,31.200000000000003
206,synthetic_planning_reference_v2,mild,0.0408333333334212,0.0658821351639157,2.42731125650268,30.45,0.047948827807295015,0.07688694400388334,2.659316221216795,33.15
207,synthetic_planning_reference_v2,severe,0.0683333333335213,0.0786218746763229,2.80585714174233,29.85,0.09800294391775081,0.10544697746263443,3.6637838126168214,35.85
208,synthetic_planning_reference_v2,moderate,0.0600000000002183,0.074508598147475,2.85603651803609,30.1,0.0807841120384879,0.09429856792478523,3.431663773341705,34.2
209,synthetic_planning_reference_v2,mild,0.0558333333335668,0.0718027326646229,2.67108484615641,29.05,0.06326943809322015,0.08323468765403226,2.9192911849427317,31.450000000000003
210,synthetic_planning_reference_v2,moderate,0.0508333333335031,0.0906910579927898,3.24834925189225,30.3,0.06546220892650749,0.11028678889945988,3.782009410534678,34.0
211,synthetic_planning_reference_v2,moderate,0.0258333333335486,0.0678967861830807,3.20154293071616,28.6,0.03886469287187171,0.08374682084410628,3.765914394714604,32.25
212,synthetic_planning_reference_v2,mild,0.0666666666668789,0.0781353828505969,2.93953508562705,28.3,0.0746360828615408,0.08656472369394572,3.167788190969931,30.3
213,synthetic_planning_reference_v2,moderate,0.0783333333336032,0.0855520885326193,3.05626658847809,29.9,0.09824016977041625,0.10515278055076793,3.6465194411176385,34.15
214,synthetic_planning_reference_v2,moderate,0.0516666666668698,0.0722470659392486,3.01088498049616,29.75,0.06748789891788028,0.08915526535699338,3.5589471969295117,33.550000000000004
215,synthetic_planning_reference_v2,mild,0.0491666666668607,0.0693480406751075,2.70051660735323,28.6,0.055923582205082346,0.07978073803824022,2.98635497162038,31.0
216,synthetic_planning_reference_v2,mild,0.0475000000001728,0.0917917550102138,2.81344957085717,27.85,0.056564597996024486,0.10768279371085808,3.087351090291984,30.1
217,synthetic_planning_reference_v2,moderate,0.0616666666668607,0.0803645596872893,3.28974676338528,29.7,0.07945788316062655,0.09955361901170989,3.87136504352967,33.300000000000004
218,synthetic_planning_reference_v2,mild,0.0516666666669607,0.0597967728477926,2.94938084140265,29.25,0.058783059008646416,0.06912861002728118,3.1935953480494206,31.5
219,synthetic_planning_reference_v2,mild,0.0708333333336213,0.0717519010044368,3.18576276042253,28.9,0.08357047568437141,0.08235840103396844,3.556223203907879,31.35
220,synthetic_planning_reference_v2,mild,0.048333333333494,0.0804385270074911,3.01630577702242,29.0,0.05552034421424525,0.09427456119478311,3.343164648945122,31.400000000000002
221,synthetic_planning_reference_v2,mild,0.0391666666667334,0.0797444653785431,3.24193055354029,28.55,0.04375227615098487,0.09229736366137342,3.5934631289958423,30.8
222,synthetic_planning_reference_v2,moderate,0.0308333333333849,0.0784326010730247,2.70856146879908,27.6,0.04233348464523823,0.0971910964948962,3.173841987056307,30.950000000000003
223,synthetic_planning_reference_v2,mild,0.0450000000002547,0.0547154983072864,3.18584802181914,28.45,0.051055456497133805,0.062384690906621444,3.447405824907063,30.650000000000002
224,synthetic_planning_reference_v2,mild,0.0333333333334394,0.0625265828221229,2.8061227184623,29.0,0.0360450218837857,0.07247507488026377,3.056674779667455,31.200000000000003
225,synthetic_planning_reference_v2,mild,0.0458333333334849,0.0715125629841253,2.3781961957046,28.2,0.05128965928260242,0.08180724555795212,2.578367415209909,30.3
226,synthetic_planning_reference_v2,mild,0.0700000000002547,0.0844412956019903,3.30823325724367,29.2,0.08101205680286436,0.09772585550299993,3.6308495155512324,31.450000000000003
227,synthetic_planning_reference_v2,mild,0.0333333333334849,0.0447846685737999,3.29107715583123,28.45,0.03844053708893238,0.05177624071291306,3.6659962666883947,30.650000000000002
228,synthetic_planning_reference_v2,mild,0.0458333333337123,0.0854338412525068,2.87985796278546,26.85,0.053873718423096316,0.09846599605479339,3.1418215299349965,29.1
229,synthetic_planning_reference_v2,moderate,0.0458333333335759,0.0832559244751502,3.03837395473864,29.5,0.05875850647944812,0.1016541537531439,3.5586048738989593,33.15
230,synthetic_planning_reference_v2,mild,0.0458333333334849,0.0642233785646525,2.94085015595445,28.75,0.05318166558550822,0.07510697039709766,3.181491351349799,31.1
231,synthetic_planning_reference_v2,moderate,0.0283333333334667,0.045908366229128,2.83821679724304,28.75,0.04094260659752824,0.06049369266833051,3.4224479661882596,32.85
232,synthetic_planning_reference_v2,mild,0.042500000000291,0.0619840903126205,3.7149238407602,30.4,0.0480667414094582,0.07180314346766115,4.11586962240875,32.9
233,synthetic_planning_reference_v2,mild,0.0633333333335941,0.0708242531462715,3.02955382432443,29.65,0.07598344806060045,0.08488889139826578,3.386432066718734,32.1
234,synthetic_planning_reference_v2,mild,0.0350000000001273,0.0502868257851988,2.89492800736284,29.55,0.03656858309473558,0.05783459016754477,3.1136658320600477,31.8
235,synthetic_planning_reference_v2,severe,0.0441666666667516,0.0710064394963392,3.19236443688807,29.6,0.07559784198573777,0.09919992399924916,4.225517819353799,36.5
236,synthetic_planning_reference_v2,moderate,0.0491666666667243,0.0636476515345697,3.15971723783004,29.35,0.0683531130139253,0.07900179680221926,3.8247446057053964,33.6
237,synthetic_planning_reference_v2,mild,0.060833333333585,0.0692593767188805,2.61375389199014,29.85,0.06887211964839536,0.08295889301241749,2.9048756051459335,32.35
238,synthetic_planning_reference_v2,mild,0.0325000000001182,0.0789036386464012,3.27102006182173,27.9,0.034932788913653444,0.09301864215329027,3.6201870163578906,30.0
239,synthetic_planning_reference_v2,mild,0.0366666666668152,0.0656693728511231,2.98002835590322,28.85,0.03951633126032758,0.07268480337846893,3.2290847512758023,31.0
240,synthetic_planning_reference_v2,mild,0.048333333333494,0.0889265248113588,2.81709663039193,30.25,0.057549308732953344,0.1044739244517138,3.1165898946485586,33.050000000000004
241,synthetic_planning_reference_v2,moderate,0.0525000000002819,0.0739880201186939,2.7984166054063,29.85,0.06768643181437592,0.08945077247528857,3.2734506078054313,33.6
242,synthetic_planning_reference_v2,mild,0.0383333333335486,0.0996253819761702,2.67810710618784,29.05,0.04126038459274553,0.11548262411108369,2.860269014693729,31.150000000000002
243,synthetic_planning_reference_v2,mild,0.0533333333335122,0.0781560704762827,2.91788662132946,29.2,0.060278945936972625,0.08884530671524138,3.201411099727523,31.650000000000002
244,synthetic_planning_reference_v2,moderate,0.0533333333335577,0.0695977019936068,3.25747570647264,29.75,0.07022518030685314,0.08536140823271812,3.8411472406730085,33.6
245,synthetic_planning_reference_v2,severe,0.0741666666669516,0.0652113971905653,3.22050991005994,29.4,0.10326282461157527,0.08614393531510221,4.0214221986837595,34.75
246,synthetic_planning_reference_v2,severe,0.0625000000001819,0.0635330827182824,3.47042309237686,27.85,0.08781609996103856,0.08323398254887752,4.231030261038825,32.800000000000004
247,synthetic_planning_reference_v2,mild,0.0550000000001546,0.0587740787729398,2.95251785050147,28.4,0.06033383954433936,0.06556994924300816,3.2227147215132232,30.55
248,synthetic_planning_reference_v2,moderate,0.0350000000001273,0.0532768414802582,2.79512114892571,27.4,0.049280726512978,0.06785689312592258,3.328936784051807,31.05
249,synthetic_planning_reference_v2,mild,0.0616666666668607,0.0561035948016932,2.80027751915286,29.85,0.07225760574947779,0.06434099667140286,3.0519450785186035,32.35
250,synthetic_planning_reference_v2,mild,0.0450000000001637,0.0574265655700959,3.19853574506811,28.75,0.0523729013845854,0.0666967662280885,3.5187217349828184,31.05
251,synthetic_planning_reference_v2,mild,0.0483333333335395,0.0625506579260887,2.74754518830601,27.7,0.0553353896924835,0.07161745122425986,2.9433637034711446,29.75
252,synthetic_planning_reference_v2,moderate,0.0658333333335122,0.0750315831646331,3.23514085203145,29.8,0.08446979769560455,0.09203464751036718,3.793324113051965,33.75
253,synthetic_planning_reference_v2,mild,0.0450000000001637,0.0768663182102145,3.09970303079524,27.6,0.05137186804401365,0.089334693245996,3.4519289564480227,29.700000000000003
254,synthetic_planning_reference_v2,moderate,0.052500000000191,0.0769390329475762,2.2792983191343,28.45,0.06720504122927277,0.09310509521691883,2.6447835483663016,32.0
255,synthetic_planning_reference_v2,mild,0.0500000000001819,0.0668546126860979,2.9269596494315,27.8,0.05798839442055071,0.07730847663943906,3.2276134876098204,30.0
256,synthetic_planning_reference_v2,mild,0.0583333333335304,0.0661605426404144,3.08469352102418,28.55,0.06723250823777753,0.07619135832769268,3.37329574251446,30.900000000000002
257,synthetic_planning_reference_v2,mild,0.0291666666668334,0.070621838715785,3.0230154700005,28.8,0.03144707807053049,0.08137083997456357,3.273984094331586,31.05
258,synthetic_planning_reference_v2,moderate,0.0383333333335031,0.0579027045994201,3.00559331401563,30.0,0.049487396927504014,0.07074556482626715,3.486447901226773,33.35
259,synthetic_planning_reference_v2,mild,0.0575000000002547,0.0700196138002255,2.96589549315339,28.7,0.06607758667713608,0.0821158176817928,3.2531583564503928,30.900000000000002
260,synthetic_planning_reference_v2,mild,0.0483333333335395,0.0619329935210523,3.48207146149046,29.1,0.05317597208647592,0.06993859302838128,3.8214787386537865,31.25
261,synthetic_planning_reference_v2,mild,0.0291666666669698,0.062237722257802,2.87313716977105,29.25,0.03302081405448269,0.0711109420338597,3.1653472285970183,31.700000000000003
262,synthetic_planning_reference_v2,severe,0.0291666666668334,0.0675260448291852,3.20078317441022,29.7,0.05274919563445861,0.09163251179138522,4.126387256957932,35.6
263,synthetic_planning_reference_v2,moderate,0.0333333333335304,0.0510895194431085,3.13038334890434,29.1,0.046603183521918085,0.06618087969029257,3.7167869141827206,33.1
264,synthetic_planning_reference_v2,moderate,0.0450000000001182,0.066597340907115,2.87230860776567,28.35,0.06672492794092134,0.08789073451426388,3.5312054384047973,32.800000000000004
265,synthetic_planning_reference_v2,mild,0.0500000000002274,0.073973873964118,3.18465739425948,29.6,0.0581833553285295,0.08644592764666743,3.5827731023778466,32.1
266,synthetic_planning_reference_v2,moderate,0.0308333333334758,0.0647400420375248,3.2459099784556,28.8,0.04246381957813272,0.07916873805854241,3.8489464028742293,32.75
267,synthetic_planning_reference_v2,moderate,0.0416666666668334,0.0635609696931137,3.2650996792338,29.8,0.05628951300005951,0.07918704359883065,3.894939307673088,33.85
268,synthetic_planning_reference_v2,mild,0.0591666666668971,0.0590583289764774,3.32334107477834,29.25,0.06924286194478044,0.06947521171991139,3.6813392855315805,31.55
269,synthetic_planning_reference_v2,mild,0.0641666666668243,0.0901165361726876,3.64505340515304,28.6,0.07559756893353092,0.10643119446598326,4.093574565172971,31.05
270,synthetic_planning_reference_v2,moderate,0.0491666666668607,0.0810277847291975,3.02360667178734,29.75,0.06460522979858041,0.09981750130452094,3.58270167396441,33.800000000000004
271,synthetic_planning_reference_v2,mild,0.0416666666668789,0.0788465954619042,2.98813395010676,27.85,0.04736664402141893,0.09252538923242636,3.2794095007467905,30.0
272,synthetic_planning_reference_v2,mild,0.0491666666668152,0.0673359889787789,2.68500759010724,29.0,0.056390343046504005,0.07721191675276445,2.920916400034231,31.25
273,synthetic_planning_reference_v2,mild,0.0575000000001637,0.0827340226883049,2.83510202490831,29.1,0.06611968650544511,0.09582277012323741,3.1028294497844957,31.35
274,synthetic_planning_reference_v2,moderate,0.0475000000002183,0.0729859570170077,2.74783882657657,29.45,0.06417771795822337,0.09117732914105288,3.277511967054142,33.550000000000004
275,synthetic_planning_reference_v2,moderate,0.0650000000002365,0.0999600839768389,2.63962166026694,29.1,0.0840343186950696,0.1221856844590872,3.147842865520178,33.050000000000004
276,synthetic_planning_reference_v2,mild,0.0466666666668516,0.0872526323275192,3.36566788992322,29.05,0.054707024378081524,0.10045458918976351,3.7451277810999755,31.400000000000002
277,synthetic_planning_reference_v2,mild,0.0666666666668334,0.097084207715469,2.86450991847848,27.45,0.07821693403959236,0.11229046857573324,3.105977009081463,29.5
278,synthetic_planning_reference_v2,moderate,0.051666666666506,0.0699943692526277,2.93389406004496,28.95,0.06632141551725507,0.08420245149884704,3.388817231651484,32.45
279,synthetic_planning_reference_v2,mild,0.0549999999991996,0.062823354524551,3.12898730271204,28.05,0.06167956777489529,0.07256160941319689,3.4622087105004757,30.200000000000003
280,synthetic_planning_reference_v2,mild,0.0666666666656965,0.0721118580806195,2.48643511272164,26.9,0.0780468943679309,0.08578343497427328,2.725244912647629,29.1
281,synthetic_planning_reference_v2,moderate,0.0374999999994543,0.0710016516746626,2.76266967470949,29.35,0.0506271531791436,0.08738242121953854,3.249700877790053,33.2
282,synthetic_planning_reference_v2,mild,0.0433333333327027,0.0584733902028412,2.94883744694239,27.9,0.0511201334784039,0.06942501665116968,3.2964277860503177,29.950000000000003
283,synthetic_planning_reference_v2,mild,0.0383333333327755,0.0652756911367087,3.15810098774362,29.65,0.043354945933988975,0.0767305648348299,3.4545635709922324,31.85
284,synthetic_planning_reference_v2,mild,0.0391666666660967,0.0931757306030589,2.72461174787263,29.75,0.04072994546581044,0.10512035442993642,2.888889939034175,31.950000000000003
285,synthetic_planning_reference_v2,mild,0.0783333333321934,0.0957809123994379,2.56803079981558,29.0,0.09291722871004779,0.11273209860603167,2.828013193425553,31.450000000000003
286,synthetic_planning_reference_v2,mild,0.0341666666661695,0.0627150164834551,2.66763682614427,29.15,0.037338840227085196,0.07122264693376064,2.8875788194671945,31.400000000000002
287,synthetic_planning_reference_v2,moderate,0.0299999999995634,0.0632769909668168,2.62343085555673,29.65,0.03932544672409614,0.07781422080148018,3.0217305733440782,33.25
288,synthetic_planning_reference_v2,moderate,0.0533333333325572,0.0843556165122053,3.3792486757047,29.2,0.06885642188843963,0.10234758777714932,3.92517573604838,32.85
289,synthetic_planning_reference_v2,moderate,0.0466666666659876,0.0649301456206005,2.98807075620096,29.0,0.059714858784579265,0.07925381058552039,3.48021592037231,32.550000000000004
290,synthetic_planning_reference_v2,mild,0.0533333333325572,0.0720777403627757,3.35475416059474,29.2,0.06018483571840156,0.0831113215615716,3.700316636324687,31.55
291,synthetic_planning_reference_v2,mild,0.0374999999994543,0.0502938108275368,2.94446045512908,27.7,0.04275157468041736,0.05852068499016283,3.2296390251083404,29.8
292,synthetic_planning_reference_v2,mild,0.04833333333263,0.0620974014903405,2.92197818494039,27.7,0.05868856352344279,0.07288251815114553,3.296806852863649,30.05
293,synthetic_planning_reference_v2,mild,0.0599999999991269,0.0725914049364193,2.79813258315181,28.0,0.07006996202229997,0.08405902812700476,3.0355226422940125,30.1
294,synthetic_planning_reference_v2,moderate,0.0666666666656965,0.0725902864408508,2.62107379987048,28.55,0.08584019539912038,0.09048844955771151,3.0978682989506305,32.35
295,synthetic_planning_reference_v2,mild,0.0633333333324117,0.0820828080004833,2.92385176028754,26.45,0.07137663914996129,0.09285449503606619,3.1959453141746814,28.25
296,synthetic_planning_reference_v2,moderate,0.0474999999993088,0.0800569080453631,3.34475698226119,29.7,0.06429438631063492,0.09994429450269054,3.9523767024875087,33.6
297,synthetic_planning_reference_v2,mild,0.0491666666659512,0.0544654662111792,3.02782783826316,29.3,0.05704471640769434,0.06284980121484224,3.3057564665276193,31.700000000000003
298,synthetic_planning_reference_v2,mild,0.052499999999236,0.0733538564759937,3.32076433371014,29.6,0.061109690568383626,0.08617903823322429,3.7201471203511147,32.2
299,synthetic_planning_reference_v2,moderate,0.0458333333326664,0.088191633719725,3.13038337668424,29.2,0.06306759864570269,0.10928617998537826,3.723374115603809,33.4
300,synthetic_planning_reference_v2,mild,0.0466666666659876,0.0769683422330718,2.41064053739295,28.8,0.05778275370675975,0.08993460633556287,2.6505955602439175,31.3
301,synthetic_planning_reference_v2,mild,0.044166666666024,0.0709420771150914,3.24538809727955,28.5,0.05199083393106377,0.0840811878645238,3.6055987739633273,30.900000000000002
302,synthetic_planning_reference_v2,moderate,0.0466666666659876,0.0599764039914158,3.14042562697563,28.6,0.060143534545807426,0.07600158033282998,3.6810541658886673,32.1
303,synthetic_planning_reference_v2,moderate,0.0533333333325572,0.0548299397802735,3.01982876604332,29.95,0.06761347024855605,0.06753566445886465,3.5297792173973295,33.6
304,synthetic_planning_reference_v2,mild,0.0374999999994543,0.0717079250301482,2.72233943630405,29.9,0.04361329510813967,0.084548011048821,2.9859861785726767,32.45
305,synthetic_planning_reference_v2,mild,0.0374999999994543,0.0722788111190309,2.50478521689866,27.45,0.042556533904687915,0.08219413122199769,2.700058987866228,29.55
306,synthetic_planning_reference_v2,moderate,0.0799999999988358,0.0604960295830704,2.98095761233368,29.0,0.100072397573985,0.07486833491902034,3.4609376633978406,32.5
307,synthetic_planning_reference_v2,mild,0.044166666666024,0.0551413432199514,2.90742189977596,29.15,0.04936353089511975,0.06140415746293348,3.1814822934185107,31.5
308,synthetic_planning_reference_v2,severe,0.0674999999990177,0.0587179547575727,2.86747765258476,30.25,0.09560816716397384,0.07991842428799485,3.6167419511616625,35.75
309,synthetic_planning_reference_v2,mild,0.0291666666662422,0.0560780797994493,3.19251553618411,28.55,0.03294303431098338,0.0651484472506979,3.551600355080183,30.950000000000003
310,synthetic_planning_reference_v2,moderate,0.0433333333327027,0.0714487512845545,2.90219528880333,29.15,0.06195951079399132,0.090900497766693,3.546465639991933,33.6
311,synthetic_planning_reference_v2,mild,0.0774999999988722,0.0755886245175794,3.11540902871839,29.4,0.09068453478463581,0.08851933298692782,3.4569660705625966,31.85
312,synthetic_planning_reference_v2,mild,0.0466666666659876,0.0779009008986268,3.00614184228253,28.1,0.05343407423104627,0.09066675151785017,3.3129695930937917,30.3
313,synthetic_planning_reference_v2,mild,0.044166666666024,0.0791478613968956,3.21985936151284,28.5,0.05004380641641848,0.0903499380649192,3.5758305842975284,30.700000000000003
314,synthetic_planning_reference_v2,moderate,0.052499999999236,0.0775289401441266,3.44891286196905,29.65,0.0699096182169335,0.09616625256396778,4.108356750148463,33.800000000000004
315,synthetic_planning_reference_v2,mild,0.0641666666657329,0.0747482581074909,3.23749723559634,26.85,0.07424661543584575,0.08802350892743444,3.5466544561793594,28.900000000000002
316,synthetic_planning_reference_v2,mild,0.0458333333326664,0.0696159226036691,2.53097006881878,28.2,0.05169606311210626,0.07920283860930545,2.7376122572767225,30.3
317,synthetic_planning_reference_v2,severe,0.0549999999991996,0.0602785906536248,2.74803882950762,26.25,0.0802145529371114,0.08102853454459766,3.488599399799057,31.1
318,synthetic_planning_reference_v2,moderate,0.0399999999994179,0.0764125755099878,2.88473012291298,28.45,0.05369271602181467,0.09527892201175436,3.4148960644086563,32.1
319,synthetic_planning_reference_v2,mild,0.0549999999991996,0.0744124641728988,2.66729674159152,28.65,0.0631225778867547,0.08440646984145413,2.8930775155600004,30.900000000000002
320,synthetic_planning_reference_v2,mild,0.0466666666659876,0.0638212676853659,2.97207076208518,28.25,0.05566502612488008,0.07602471604517087,3.3417895394529546,30.650000000000002
321,synthetic_planning_reference_v2,mild,0.0499999999992724,0.0822696903196685,3.69155148712761,28.25,0.05686817918329232,0.0954020824588116,4.121423122695367,30.5
322,synthetic_planning_reference_v2,moderate,0.0591666666658057,0.0709443496422502,3.46008418786227,29.1,0.07344174344839242,0.08566026303175904,4.025010374297008,32.65
323,synthetic_planning_reference_v2,mild,0.0674999999990177,0.0716598001838388,3.07009855074896,29.6,0.07825197505562818,0.08315969673997939,3.3967811529124883,31.900000000000002
324,synthetic_planning_reference_v2,moderate,0.0508333333325936,0.0867942052852884,2.86411722832775,28.9,0.06690756063547043,0.10599416812493094,3.36382355048367,32.550000000000004
325,synthetic_planning_reference_v2,mild,0.0508333333325936,0.0742173725590833,2.77087445828822,29.6,0.06011415131184035,0.08696183873486474,3.029781911025172,32.050000000000004
326,synthetic_planning_reference_v2,mild,0.068333333332339,0.0676941159691798,3.57264323606949,27.65,0.07986323591734847,0.07935137841256734,3.962473725323924,29.8
327,synthetic_planning_reference_v2,mild,0.0616666666657693,0.0609344769146424,2.78627446373317,30.0,0.07074888040917886,0.06998078154859631,3.0448786778792423,32.4
328,synthetic_planning_reference_v2,mild,0.044166666666024,0.0599417503581765,3.11917983194382,28.85,0.04985644738546605,0.06790728098043715,3.3977525255999823,31.05
329,synthetic_planning_reference_v2,mild,0.0541666666658784,0.0770270364970006,2.76392193768921,27.7,0.0621336930996908,0.0900743138621202,2.9881770227431703,29.700000000000003
330,synthetic_planning_reference_v2,mild,0.0474999999993088,0.0767541548732932,3.03061164449506,27.9,0.052960436766150386,0.08899116288603678,3.3258570686126934,30.1
331,synthetic_planning_reference_v2,moderate,0.0733333333322662,0.0647201506011825,3.23336440325413,29.95,0.09500336083019952,0.08137165474475039,3.7854237306916327,33.75
332,synthetic_planning_reference_v2,mild,0.0308333333328846,0.0526348816195993,3.09894163326688,28.4,0.03669424214021504,0.06082850891772685,3.4120662481129296,30.6
333,synthetic_planning_reference_v2,mild,0.0408333333327391,0.0547737183077759,3.51165397683183,28.6,0.046854270344994765,0.06256823476257292,3.9223781730933296,30.950000000000003
334,synthetic_planning_reference_v2,mild,0.0366666666661331,0.0662925152469676,3.2939568933724,28.6,0.040700693038813456,0.07533037156088516,3.630555694954322,30.8
335,synthetic_planning_reference_v2,severe,0.0458333333326664,0.0470731087110394,3.04711156158005,28.9,0.07161212800928723,0.06765433107893058,3.867564598675881,34.6
336,synthetic_planning_reference_v2,mild,0.0691666666656602,0.0891627329836959,2.90306976066834,26.5,0.08181018787363854,0.10534354355772378,3.2550301650713807,28.5
337,synthetic_planning_reference_v2,moderate,0.0616666666657693,0.0750048310959319,2.64160893339175,29.8,0.0760017731282496,0.08945667569111945,3.073022963958705,33.5
338,synthetic_planning_reference_v2,mild,0.0358333333328119,0.0590425468776969,3.14225943565287,28.7,0.04240026187528643,0.07015860148937059,3.5274193626342916,31.0
339,synthetic_planning_reference_v2,mild,0.0649999999990541,0.0796022468518214,2.79163432779278,29.8,0.07934831359056266,0.09638692429587681,3.123549862610259,32.35
340,synthetic_planning_reference_v2,mild,0.0716666666656238,0.0690143652196239,2.76988984460363,27.9,0.08354187461163393,0.08007855260614054,2.975056370363972,30.05
341,synthetic_planning_reference_v2,moderate,0.0558333333325209,0.0841025177145978,3.10207642099742,29.1,0.07253029860447154,0.10353465569348493,3.6545346359427886,32.75
342,synthetic_planning_reference_v2,mild,0.0449999999993452,0.0559368165383241,2.93454406318946,28.9,0.05113825070557675,0.06304007202621603,3.2073844732432812,31.150000000000002
343,synthetic_planning_reference_v2,mild,0.0733333333322662,0.0870381477773614,3.15249084633477,27.95,0.08481592488097832,0.10111934833067221,3.4685899172954935,30.0
