reference_sample_id,data_status,source_E_co_time_s,source_E_n_g,source_E_miss_m,source_E_t_s,E_co_time_s,E_n_g,E_miss_m,E_t_s
185,synthetic_planning_reference,0.0466666666668971,0.0853531671469569,3.23850584284038,29.25,0.05293137860753863,0.09409134621046863,3.516447922272536,30.950000000000003
186,synthetic_planning_reference,0.0408333333334667,0.0838663947074656,3.43440456105133,29.4,0.046280828480955584,0.09302498293810488,3.7254081202621836,31.200000000000003
187,synthetic_planning_reference,0.052500000000191,0.0821465754184119,3.08544768096016,28.5,0.058885516798093805,0.09137805653181523,3.3363932411807933,30.25
188,synthetic_planning_reference,0.0458333333335304,0.0739939677676302,3.31424604313349,29.45,0.052065286429398956,0.08134293470968602,3.5650995384353403,31.25
189,synthetic_planning_reference,0.0666666666669244,0.0844589440664906,2.72968414137963,30.0,0.07328744676816842,0.09365596069935272,2.9370492853634906,31.8
190,synthetic_planning_reference,0.0650000000002365,0.0632940159206423,2.76971136764147,28.6,0.07223224425004746,0.07014918035820128,2.9929876698369444,30.3
191,synthetic_planning_reference,0.0508333333335941,0.0759003962054255,3.47168977471109,29.3,0.056046727515442304,0.08320896260884511,3.749877131731,31.150000000000002
192,synthetic_planning_reference,0.0625000000002729,0.0840740320264368,3.07582028452328,28.45,0.06982748614201749,0.09141561889390852,3.324581820410817,30.150000000000002
193,synthetic_planning_reference,0.0300000000000637,0.0515299196275349,2.74474822498185,30.05,0.033179647881748105,0.057294777392001735,2.9460324161929954,31.950000000000003
194,synthetic_planning_reference,0.0450000000002547,0.0921635376407473,2.88082728570632,29.2,0.04994938285872099,0.10177526145781737,3.1288811133427146,30.950000000000003
195,synthetic_planning_reference,0.0425000000001091,0.0500790293243149,2.99320529169834,28.45,0.04893544249828015,0.055130437246819396,3.231730810160917,30.150000000000002
196,synthetic_planning_reference,0.0566666666668425,0.0785220460317645,3.14952351889481,29.35,0.06269504716112188,0.08677579223813969,3.4126011185354463,31.1
197,synthetic_planning_reference,0.0625000000002274,0.0832970480948928,2.81378727302689,28.55,0.06997313245780581,0.09122996938873683,3.0345378762616737,30.25
198,synthetic_planning_reference,0.0475000000002183,0.0742843164123918,3.0579248492363,28.8,0.053376499406182255,0.08168245797580087,3.301404489439169,30.5
199,synthetic_planning_reference,0.0508333333335486,0.0642676551127522,3.07394492243411,26.6,0.05764577982154548,0.07059635711857282,3.315507834737098,28.150000000000002
200,synthetic_planning_reference,0.0458333333335759,0.0725032621015612,2.69192367469279,28.8,0.052290803292542876,0.07932101053938038,2.9176988431313213,30.5
201,synthetic_planning_reference,0.0575000000001637,0.0683047238867379,2.97463942055959,29.3,0.06429594276051193,0.07503797957066612,3.205093434929688,31.1
202,synthetic_planning_reference,0.0658333333335577,0.0808428435559937,3.06506951222909,28.95,0.07306540481337713,0.08829711940506765,3.3300261492395533,30.650000000000002
203,synthetic_planning_reference,0.0558333333335668,0.0556589698148813,2.82667170328622,29.25,0.061643275696556823,0.06125904600528497,3.073096379119446,31.0
204,synthetic_planning_reference,0.0575000000002547,0.0746337379645386,3.08499362711532,29.75,0.06310798287802952,0.08230252192824097,3.352430073866466,31.5
205,synthetic_planning_reference,0.063333333333685,0.0700978163879875,2.99254844332566,28.6,0.07046618465852193,0.0763773889677005,3.221452018688796,30.3
206,synthetic_planning_reference,0.0408333333334212,0.0658821351639157,2.42731125650268,30.45,0.04636594330988782,0.07256907433887283,2.6203622748376465,32.35
207,synthetic_planning_reference,0.0683333333335213,0.0786218746763229,2.80585714174233,29.85,0.07688509175064746,0.08685733655705159,3.0195981137656895,31.650000000000002
208,synthetic_planning_reference,0.0600000000002183,0.074508598147475,2.85603651803609,30.1,0.06746513312392712,0.08263983609525617,3.0731819530956352,31.950000000000003
209,synthetic_planning_reference,0.0558333333335668,0.0718027326646229,2.67108484615641,29.05,0.061764109031528625,0.0793163482599333,2.87797801462266,30.8
210,synthetic_planning_reference,0.0508333333335031,0.0906910579927898,3.24834925189225,30.3,0.0568539501144833,0.09969024822658622,3.495911425701797,32.15
211,synthetic_planning_reference,0.0258333333335486,0.0678967861830807,3.20154293071616,28.6,0.02937506017516272,0.07413306877478856,3.4670235303492296,30.400000000000002
212,synthetic_planning_reference,0.0666666666668789,0.0781353828505969,2.93953508562705,28.3,0.07433651847350549,0.08505872493315914,3.1794923964348456,29.950000000000003
213,synthetic_planning_reference,0.0783333333336032,0.0855520885326193,3.05626658847809,29.9,0.08791452937687362,0.09400250043293387,3.2803365610880997,31.700000000000003
214,synthetic_planning_reference,0.0516666666668698,0.0722470659392486,3.01088498049616,29.75,0.058267154068811534,0.07920759804398073,3.255443769994718,31.55
215,synthetic_planning_reference,0.0491666666668607,0.0693480406751075,2.70051660735323,28.6,0.055691791603074,0.07579121930009326,2.912982758423465,30.35
216,synthetic_planning_reference,0.0475000000001728,0.0917917550102138,2.81344957085717,27.85,0.053860811987116466,0.10139091093447021,3.021313981293219,29.5
217,synthetic_planning_reference,0.0616666666668607,0.0803645596872893,3.28974676338528,29.7,0.0681242406497371,0.08852141027846161,3.5529126564792133,31.450000000000003
218,synthetic_planning_reference,0.0516666666669607,0.0597967728477926,2.94938084140265,29.25,0.05822323908053991,0.0656142039232916,3.177810910965119,31.0
219,synthetic_planning_reference,0.0708333333336213,0.0717519010044368,3.18576276042253,28.9,0.07842914533516804,0.07851139999185647,3.436662671049892,30.650000000000002
220,synthetic_planning_reference,0.048333333333494,0.0804385270074911,3.01630577702242,29.0,0.05392953994124469,0.0873977357317846,3.253345558071962,30.75
221,synthetic_planning_reference,0.0391666666667334,0.0797444653785431,3.24193055354029,28.55,0.04453482290020069,0.08727761842795546,3.5087983322719345,30.25
222,synthetic_planning_reference,0.0308333333333849,0.0784326010730247,2.70856146879908,27.6,0.033813587805703066,0.08691865638999632,2.936709929142499,29.25
223,synthetic_planning_reference,0.0450000000002547,0.0547154983072864,3.18584802181914,28.45,0.05003298678790811,0.060504383216400004,3.4430712775098025,30.150000000000002
224,synthetic_planning_reference,0.0333333333334394,0.0625265828221229,2.8061227184623,29.0,0.037487922952648856,0.06882054755287309,3.033050504299044,30.8
225,synthetic_planning_reference,0.0458333333334849,0.0715125629841253,2.3781961957046,28.2,0.051012056279624594,0.07905972891656687,2.5410080558465795,29.85
226,synthetic_planning_reference,0.0700000000002547,0.0844412956019903,3.30823325724367,29.2,0.07652527142280555,0.09203553869356094,3.5872220802048957,30.950000000000003
227,synthetic_planning_reference,0.0333333333334849,0.0447846685737999,3.29107715583123,28.45,0.03860770257251035,0.04939385718001354,3.5580732034617975,30.200000000000003
228,synthetic_planning_reference,0.0458333333337123,0.0854338412525068,2.87985796278546,26.85,0.05144637899219199,0.09412325383692341,3.1257749844931717,28.450000000000003
229,synthetic_planning_reference,0.0458333333335759,0.0832559244751502,3.03837395473864,29.5,0.05177272686558512,0.09232456139737172,3.299304835894268,31.3
230,synthetic_planning_reference,0.0458333333334849,0.0642233785646525,2.94085015595445,28.75,0.05136650435694423,0.06992533750925761,3.1916056989704016,30.450000000000003
231,synthetic_planning_reference,0.0283333333334667,0.045908366229128,2.83821679724304,28.75,0.032004554307064836,0.04956589132856703,3.0649890197930376,30.5
232,synthetic_planning_reference,0.042500000000291,0.0619840903126205,3.7149238407602,30.4,0.04771506505172342,0.06943839261108858,4.045403356833097,32.300000000000004
233,synthetic_planning_reference,0.0633333333335941,0.0708242531462715,3.02955382432443,29.65,0.0714100599367913,0.07766623595974732,3.263882949480619,31.5
234,synthetic_planning_reference,0.0350000000001273,0.0502868257851988,2.89492800736284,29.55,0.03962725691343165,0.05605285974393309,3.1267728849654937,31.35
235,synthetic_planning_reference,0.0441666666667516,0.0710064394963392,3.19236443688807,29.6,0.049005019797350294,0.07812498824298966,3.45299860867972,31.35
236,synthetic_planning_reference,0.0491666666667243,0.0636476515345697,3.15971723783004,29.35,0.055498164741006696,0.0695292228508014,3.403504866311438,31.1
237,synthetic_planning_reference,0.060833333333585,0.0692593767188805,2.61375389199014,29.85,0.06813313078638895,0.0763541098331558,2.802574571652671,31.6
238,synthetic_planning_reference,0.0325000000001182,0.0789036386464012,3.27102006182173,27.9,0.037935183215952344,0.08748594776629194,3.5234327411858284,29.55
239,synthetic_planning_reference,0.0366666666668152,0.0656693728511231,2.98002835590322,28.85,0.04089033582759573,0.07211158194761719,3.237265442190805,30.55
240,synthetic_planning_reference,0.048333333333494,0.0889265248113588,2.81709663039193,30.25,0.054120944403613855,0.09814075929689661,3.018890132904649,32.050000000000004
241,synthetic_planning_reference,0.0525000000002819,0.0739880201186939,2.7984166054063,29.85,0.059426092393434216,0.08214727018847176,2.9961640917372088,31.650000000000002
242,synthetic_planning_reference,0.0383333333335486,0.0996253819761702,2.67810710618784,29.05,0.04378450868319248,0.10915837264623765,2.888207454047309,30.75
243,synthetic_planning_reference,0.0533333333335122,0.0781560704762827,2.91788662132946,29.2,0.05888143421194997,0.08619661809899835,3.1835241024725347,31.05
244,synthetic_planning_reference,0.0533333333335577,0.0695977019936068,3.25747570647264,29.75,0.06010776475580123,0.07539659530997303,3.496464102274146,31.55
245,synthetic_planning_reference,0.0741666666669516,0.0652113971905653,3.22050991005994,29.4,0.08222676649047461,0.07144107721714915,3.4751196295698743,31.200000000000003
246,synthetic_planning_reference,0.0625000000001819,0.0635330827182824,3.47042309237686,27.85,0.06895786203647757,0.06940275628542018,3.777918547021728,29.5
247,synthetic_planning_reference,0.0550000000001546,0.0587740787729398,2.95251785050147,28.4,0.06275966011616221,0.06438573687010114,3.1847224488070194,30.05
248,synthetic_planning_reference,0.0350000000001273,0.0532768414802582,2.79512114892571,27.4,0.039056612560177784,0.05788010598714211,3.0112384414022126,29.1
249,synthetic_planning_reference,0.0616666666668607,0.0561035948016932,2.80027751915286,29.85,0.06926469470636092,0.062484595567325565,3.0220733773781774,31.6
250,synthetic_planning_reference,0.0450000000001637,0.0574265655700959,3.19853574506811,28.75,0.051191181914422276,0.06334704678403633,3.472148596850901,30.450000000000003
251,synthetic_planning_reference,0.0483333333335395,0.0625506579260887,2.74754518830601,27.7,0.05408655741711712,0.0684131865453304,2.972988073325325,29.3
252,synthetic_planning_reference,0.0658333333335122,0.0750315831646331,3.23514085203145,29.8,0.07321236653059666,0.08365304026877515,3.4893153510251373,31.650000000000002
253,synthetic_planning_reference,0.0450000000001637,0.0768663182102145,3.09970303079524,27.6,0.05103354343597698,0.08571614029883108,3.330832703552396,29.3
254,synthetic_planning_reference,0.052500000000191,0.0769390329475762,2.2792983191343,28.45,0.058191501773428994,0.0842807478252206,2.442058582956945,30.1
255,synthetic_planning_reference,0.0500000000001819,0.0668546126860979,2.9269596494315,27.8,0.05573373069171683,0.07492314900061545,3.1631619035226985,29.450000000000003
256,synthetic_planning_reference,0.0583333333335304,0.0661605426404144,3.08469352102418,28.55,0.0658309714504659,0.07371559184337066,3.328615373982902,30.25
257,synthetic_planning_reference,0.0291666666668334,0.070621838715785,3.0230154700005,28.8,0.032780914354585224,0.0778223867605609,3.28543675514802,30.6
258,synthetic_planning_reference,0.0383333333335031,0.0579027045994201,3.00559331401563,30.0,0.04439484652413314,0.06227971545262775,3.239589920825992,31.900000000000002
259,synthetic_planning_reference,0.0575000000002547,0.0700196138002255,2.96589549315339,28.7,0.0653115066085095,0.07586909881158148,3.2219501386228333,30.400000000000002
260,synthetic_planning_reference,0.0483333333335395,0.0619329935210523,3.48207146149046,29.1,0.054645542304676074,0.0684475951225154,3.764728339223646,30.8
261,synthetic_planning_reference,0.0291666666669698,0.062237722257802,2.87313716977105,29.25,0.032944646389543794,0.06847716158153075,3.1158752379544876,31.05
262,synthetic_planning_reference,0.0291666666668334,0.0675260448291852,3.20078317441022,29.7,0.03188089913536892,0.07454376928295224,3.4927525669330413,31.450000000000003
263,synthetic_planning_reference,0.0333333333335304,0.0510895194431085,3.13038334890434,29.1,0.036554897195805576,0.05551919347201376,3.4049439187710444,30.900000000000002
264,synthetic_planning_reference,0.0450000000001182,0.066597340907115,2.87230860776567,28.35,0.050039871371991666,0.07346035981635106,3.1075029550671958,30.0
265,synthetic_planning_reference,0.0500000000002274,0.073973873964118,3.18465739425948,29.6,0.05624884316127053,0.08196928488200751,3.430437448205887,31.450000000000003
266,synthetic_planning_reference,0.0308333333334758,0.0647400420375248,3.2459099784556,28.8,0.034787860086973516,0.07146148147511659,3.5175046120220905,30.5
267,synthetic_planning_reference,0.0416666666668334,0.0635609696931137,3.2650996792338,29.8,0.047114236671258684,0.07049595181005557,3.5648335809388474,31.650000000000002
268,synthetic_planning_reference,0.0591666666668971,0.0590583289764774,3.32334107477834,29.25,0.06605969328330086,0.06535161272334644,3.60424422628199,31.0
269,synthetic_planning_reference,0.0641666666668243,0.0901165361726876,3.64505340515304,28.6,0.07088451222822076,0.10005429925591276,3.960462013235535,30.35
270,synthetic_planning_reference,0.0491666666668607,0.0810277847291975,3.02360667178734,29.75,0.055236811181595055,0.08896418031776754,3.2274490451374978,31.450000000000003
271,synthetic_planning_reference,0.0416666666668789,0.0788465954619042,2.98813395010676,27.85,0.047171088446925746,0.08651691071946997,3.2091806231131064,29.55
272,synthetic_planning_reference,0.0491666666668152,0.0673359889787789,2.68500759010724,29.0,0.05514747625472817,0.07447370797801256,2.8835091527500762,30.75
273,synthetic_planning_reference,0.0575000000001637,0.0827340226883049,2.83510202490831,29.1,0.06375550013677775,0.0903395009822436,3.0389721344192386,30.8
274,synthetic_planning_reference,0.0475000000002183,0.0729859570170077,2.74783882657657,29.45,0.05182675068791124,0.08012186677666547,2.962833473277561,31.25
275,synthetic_planning_reference,0.0650000000002365,0.0999600839768389,2.63962166026694,29.1,0.07217494874352685,0.10997844521355743,2.8308251442977124,30.950000000000003
276,synthetic_planning_reference,0.0466666666668516,0.0872526323275192,3.36566788992322,29.05,0.05156188796111958,0.09583849487651479,3.6423485435054714,30.75
277,synthetic_planning_reference,0.0666666666668334,0.097084207715469,2.86450991847848,27.45,0.07458559161759441,0.10712510349320524,3.07936532417671,29.05
278,synthetic_planning_reference,0.051666666666506,0.0699943692526277,2.93389406004496,28.95,0.057297247573597776,0.07684881362109859,3.1774762439607147,30.650000000000002
279,synthetic_planning_reference,0.0549999999991996,0.062823354524551,3.12898730271204,28.05,0.06100620079067852,0.06903598089043027,3.3607975135620425,29.8
280,synthetic_planning_reference,0.0666666666656965,0.0721118580806195,2.48643511272164,26.9,0.07366905739661679,0.08024558833696217,2.662433648364229,28.55
281,synthetic_planning_reference,0.0374999999994543,0.0710016516746626,2.76266967470949,29.35,0.04216337509020604,0.07777764509189687,2.9914560279191496,31.1
282,synthetic_planning_reference,0.0433333333327027,0.0584733902028412,2.94883744694239,27.9,0.048018787333610646,0.06478059976920679,3.1806789513763327,29.55
283,synthetic_planning_reference,0.0383333333327755,0.0652756911367087,3.15810098774362,29.65,0.043345071512115425,0.07152368491602706,3.4040970217892337,31.400000000000002
284,synthetic_planning_reference,0.0391666666660967,0.0931757306030589,2.72461174787263,29.75,0.044194539634382496,0.10214236616388409,2.9529218750466404,31.6
285,synthetic_planning_reference,0.0783333333321934,0.0957809123994379,2.56803079981558,29.0,0.08822850263279251,0.10522954149069774,2.7617330725323277,30.700000000000003
286,synthetic_planning_reference,0.0341666666661695,0.0627150164834551,2.66763682614427,29.15,0.0386588553970374,0.0691839250949925,2.867383261480515,30.85
287,synthetic_planning_reference,0.0299999999995634,0.0632769909668168,2.62343085555673,29.65,0.03442970011022311,0.069433662703273,2.8252560113797496,31.450000000000003
288,synthetic_planning_reference,0.0533333333325572,0.0843556165122053,3.3792486757047,29.2,0.05948617857789675,0.09257801034985781,3.6591225031065098,30.950000000000003
289,synthetic_planning_reference,0.0466666666659876,0.0649301456206005,2.98807075620096,29.0,0.05292267278941674,0.07116424481668178,3.2386145819503698,30.8
290,synthetic_planning_reference,0.0533333333325572,0.0720777403627757,3.35475416059474,29.2,0.060652403151327215,0.08008790204153227,3.6312720997412162,31.0
291,synthetic_planning_reference,0.0374999999994543,0.0502938108275368,2.94446045512908,27.7,0.041077312124839185,0.05530086537270463,3.1853137390567325,29.35
292,synthetic_planning_reference,0.04833333333263,0.0620974014903405,2.92197818494039,27.7,0.05521654250189942,0.06847590017549675,3.1451044454884487,29.3
293,synthetic_planning_reference,0.0599999999991269,0.0725914049364193,2.79813258315181,28.0,0.06827253443215733,0.07964458834267227,3.004746887902792,29.6
294,synthetic_planning_reference,0.0666666666656965,0.0725902864408508,2.62107379987048,28.55,0.07413888005841421,0.07944958686905562,2.8305069086908627,30.3
295,synthetic_planning_reference,0.0633333333324117,0.0820828080004833,2.92385176028754,26.45,0.0704750300428556,0.08941602443026114,3.166847953818371,28.0
296,synthetic_planning_reference,0.0474999999993088,0.0800569080453631,3.34475698226119,29.7,0.05307268435359918,0.0883552054475489,3.5892537497239396,31.55
297,synthetic_planning_reference,0.0491666666659512,0.0544654662111792,3.02782783826316,29.3,0.05575942677481741,0.06035666285654405,3.2694584096256247,31.1
298,synthetic_planning_reference,0.052499999999236,0.0733538564759937,3.32076433371014,29.6,0.05945214223998803,0.08112215013747842,3.6052489384938844,31.400000000000002
299,synthetic_planning_reference,0.0458333333326664,0.088191633719725,3.13038337668424,29.2,0.051086206839893615,0.09658782822434182,3.4061597662969563,30.950000000000003
300,synthetic_planning_reference,0.0466666666659876,0.0769683422330718,2.41064053739295,28.8,0.05217430486189379,0.0846236837170475,2.57876153736556,30.5
301,synthetic_planning_reference,0.044166666666024,0.0709420771150914,3.24538809727955,28.5,0.050134864896611814,0.07800683376542715,3.5013920565957046,30.25
302,synthetic_planning_reference,0.0466666666659876,0.0599764039914158,3.14042562697563,28.6,0.05206544809651563,0.06564980783971283,3.3891607637127428,30.25
303,synthetic_planning_reference,0.0533333333325572,0.0548299397802735,3.01982876604332,29.95,0.059256672457936845,0.060942192533176544,3.283301609115967,31.8
304,synthetic_planning_reference,0.0374999999994543,0.0717079250301482,2.72233943630405,29.9,0.04293012057249968,0.07908447938074606,2.9433220402294307,31.650000000000002
305,synthetic_planning_reference,0.0374999999994543,0.0722788111190309,2.50478521689866,27.45,0.04157401704417462,0.07890313823112075,2.691896980511616,29.05
306,synthetic_planning_reference,0.0799999999988358,0.0604960295830704,2.98095761233368,29.0,0.08981538998709611,0.06578660818067614,3.2283181018884846,30.700000000000003
307,synthetic_planning_reference,0.044166666666024,0.0551413432199514,2.90742189977596,29.15,0.05052053494238709,0.06108759913089858,3.1273377375081077,30.950000000000003
308,synthetic_planning_reference,0.0674999999990177,0.0587179547575727,2.86747765258476,30.25,0.07477903286040165,0.06416743526937543,3.1086633615815886,32.1
309,synthetic_planning_reference,0.0291666666662422,0.0560780797994493,3.19251553618411,28.55,0.0329962860823734,0.0621186737100378,3.451772677735395,30.150000000000002
310,synthetic_planning_reference,0.0433333333327027,0.0714487512845545,2.90219528880333,29.15,0.04914415868477354,0.07815739060960689,3.1474154057192547,30.900000000000002
311,synthetic_planning_reference,0.0774999999988722,0.0755886245175794,3.11540902871839,29.4,0.08698667593038636,0.08274666735917822,3.363286225312451,31.150000000000002
312,synthetic_planning_reference,0.0466666666659876,0.0779009008986268,3.00614184228253,28.1,0.051311105721957496,0.0856209926734551,3.2521233321489076,29.8
313,synthetic_planning_reference,0.044166666666024,0.0791478613968956,3.21985936151284,28.5,0.05007869361907978,0.08746582793666888,3.479342375402375,30.150000000000002
314,synthetic_planning_reference,0.052499999999236,0.0775289401441266,3.44891286196905,29.65,0.05859472482155337,0.0856996274771091,3.7427274463864086,31.450000000000003
315,synthetic_planning_reference,0.0641666666657329,0.0747482581074909,3.23749723559634,26.85,0.07140596461517974,0.08231639191875943,3.4997107901574283,28.400000000000002
316,synthetic_planning_reference,0.0458333333326664,0.0696159226036691,2.53097006881878,28.2,0.05181997066157736,0.07758037448280124,2.7018049706315077,29.85
317,synthetic_planning_reference,0.0549999999991996,0.0602785906536248,2.74803882950762,26.25,0.06160628856554839,0.06626554635342888,2.9609103188801456,27.75
318,synthetic_planning_reference,0.0399999999994179,0.0764125755099878,2.88473012291298,28.45,0.04559244089853472,0.0850255170373618,3.0967958567609855,30.150000000000002
319,synthetic_planning_reference,0.0549999999991996,0.0744124641728988,2.66729674159152,28.65,0.061268216097039495,0.08246460556808004,2.9011908488905376,30.400000000000002
320,synthetic_planning_reference,0.0466666666659876,0.0638212676853659,2.97207076208518,28.25,0.053069968058869196,0.06936621872904322,3.1945289580067495,29.950000000000003
321,synthetic_planning_reference,0.0499999999992724,0.0822696903196685,3.69155148712761,28.25,0.05607515967459141,0.09052946300705907,4.002792251221324,30.0
322,synthetic_planning_reference,0.0591666666658057,0.0709443496422502,3.46008418786227,29.1,0.06587177120958083,0.07772826048197815,3.7396329270059137,30.8
323,synthetic_planning_reference,0.0674999999990177,0.0716598001838388,3.07009855074896,29.6,0.0760312188567675,0.07988443217286584,3.325025602282244,31.400000000000002
324,synthetic_planning_reference,0.0508333333325936,0.0867942052852884,2.86411722832775,28.9,0.0565098020971134,0.09521913686546313,3.0955556169906946,30.650000000000002
325,synthetic_planning_reference,0.0508333333325936,0.0742173725590833,2.77087445828822,29.6,0.056772935670079384,0.08175086594314628,2.9675939725281184,31.450000000000003
326,synthetic_planning_reference,0.068333333332339,0.0676941159691798,3.57264323606949,27.65,0.07618434797051588,0.07489796561858826,3.858096534422243,29.3
327,synthetic_planning_reference,0.0616666666657693,0.0609344769146424,2.78627446373317,30.0,0.06974796784739908,0.06695119015737785,3.004604556995756,31.85
328,synthetic_planning_reference,0.044166666666024,0.0599417503581765,3.11917983194382,28.85,0.050425091603489944,0.06536354592046614,3.382368526246971,30.5
329,synthetic_planning_reference,0.0541666666658784,0.0770270364970006,2.76392193768921,27.7,0.06081534646864164,0.08408582541998574,2.992518245474128,29.35
330,synthetic_planning_reference,0.0474999999993088,0.0767541548732932,3.03061164449506,27.9,0.05305666398898496,0.08492973270957306,3.2705139169496618,29.5
331,synthetic_planning_reference,0.0733333333322662,0.0647201506011825,3.23336440325413,29.95,0.08172474975380896,0.07191360032189036,3.506479714006,31.8
332,synthetic_planning_reference,0.0308333333328846,0.0526348816195993,3.09894163326688,28.4,0.03470041668979405,0.05723171652630009,3.3496419965052993,30.1
333,synthetic_planning_reference,0.0408333333327391,0.0547737183077759,3.51165397683183,28.6,0.04579664968105807,0.05992308923757847,3.772303685334354,30.3
334,synthetic_planning_reference,0.0366666666661331,0.0662925152469676,3.2939568933724,28.6,0.04126232841470593,0.07261628338820854,3.5368209305887324,30.3
335,synthetic_planning_reference,0.0458333333326664,0.0470731087110394,3.04711156158005,28.9,0.05234131338719197,0.05140153135843161,3.2945334609280517,30.75
336,synthetic_planning_reference,0.0691666666656602,0.0891627329836959,2.90306976066834,26.5,0.07683371106586251,0.09857461461984794,3.156927776668744,28.05
337,synthetic_planning_reference,0.0616666666657693,0.0750048310959319,2.64160893339175,29.8,0.06961022382315359,0.08183927703608004,2.836462820233564,31.55
338,synthetic_planning_reference,0.0358333333328119,0.0590425468776969,3.14225943565287,28.7,0.04085165467751813,0.0649867877512997,3.3914560520642225,30.450000000000003
339,synthetic_planning_reference,0.0649999999990541,0.0796022468518214,2.79163432779278,29.8,0.07191614914176425,0.08765646113271847,3.006275320958364,31.6
340,synthetic_planning_reference,0.0716666666656238,0.0690143652196239,2.76988984460363,27.9,0.08025125880746846,0.07642048272657992,2.974349193776556,29.55
341,synthetic_planning_reference,0.0558333333325209,0.0841025177145978,3.10207642099742,29.1,0.06230119207314999,0.09302136060612154,3.3682184596980873,30.85
342,synthetic_planning_reference,0.0449999999993452,0.0559368165383241,2.93454406318946,28.9,0.05159456863945135,0.061911607055821986,3.1731460959058175,30.650000000000002
343,synthetic_planning_reference,0.0733333333322662,0.0870381477773614,3.15249084633477,27.95,0.08176489880681198,0.09564623665293348,3.4284679194202683,29.650000000000002
344,synthetic_planning_reference,0.0649999999990541,0.0874817506018315,2.92390075410024,27.7,0.07309959653874826,0.09693293287169179,3.124008316469984,29.3
345,synthetic_planning_reference,0.0541666666658784,0.0617225427628091,3.03753320551624,29.0,0.06065607474188451,0.06773403126755058,3.2575308249913153,30.8
346,synthetic_planning_reference,0.0541666666658784,0.0848443762968446,3.33495384021749,28.55,0.05938113597085295,0.09348224063874354,3.5929366136490724,30.25
347,synthetic_planning_reference,0.0508333333325936,0.0530561079833814,2.76489546128709,28.65,0.05639786695366569,0.05765735019776208,2.978718651506932,30.35
348,synthetic_planning_reference,0.0466666666659876,0.0741704086503246,2.92886356530997,28.95,0.05225846275916115,0.08113683147635647,3.158533135564756,30.700000000000003
349,synthetic_planning_reference,0.0383333333327755,0.0729604773494689,3.03512678692013,29.95,0.04257998357544232,0.08047887547470378,3.2899151180334925,31.75
350,synthetic_planning_reference,0.0324999999995271,0.0605357477498396,3.09584098671901,28.65,0.03602602243421144,0.06646580471325539,3.3573068551866307,30.35
351,synthetic_planning_reference,0.0499999999992724,0.0607952957099691,2.76296770700276,28.75,0.055692478637866666,0.0669752851951728,2.9939979671262926,30.400000000000002
352,synthetic_planning_reference,0.068333333332339,0.0706016296965465,2.37071428643231,26.45,0.07604874594772515,0.07808759390345277,2.540738815807338,28.0
353,synthetic_planning_reference,0.0408333333327391,0.067635951451399,3.48617378442662,28.15,0.04602464160277824,0.07395468997359354,3.7528925952458523,29.8
354,synthetic_planning_reference,0.0566666666658421,0.07864658898556,2.30135367216575,27.55,0.0638170724946599,0.0870016912152811,2.4678694641951613,29.200000000000003
355,synthetic_planning_reference,0.0541666666658784,0.0985438692946857,2.70571331022222,29.1,0.0607415387501296,0.10875617027196764,2.9163629250473155,30.8
356,synthetic_planning_reference,0.0458333333326664,0.0723663642164466,3.14666979892246,29.9,0.05207762109733088,0.07941774985444552,3.4141309525582124,31.8
357,synthetic_planning_reference,0.0633333333324117,0.0926189845663838,3.22399609915712,29.25,0.06943413431086885,0.1015960661716062,3.5164471524672685,31.0
358,synthetic_planning_reference,0.0333333333328483,0.0602633546604584,3.16762476619513,26.35,0.03718902347954095,0.06590976646914512,3.417034666890785,27.85
359,synthetic_planning_reference,0.0783333333321934,0.0987722740540449,2.82269566227848,29.45,0.08733090545729534,0.10877297241822335,3.0297437038574957,31.200000000000003
360,synthetic_planning_reference,0.0308333333328846,0.0748638224532169,2.76424139941481,27.45,0.03437309919096985,0.08144426761929759,2.994810167744172,29.1
361,synthetic_planning_reference,0.0324999999995271,0.0941699799432451,3.13778031522987,29.8,0.03565652859538851,0.1025365389526561,3.3935786095008607,31.650000000000002
362,synthetic_planning_reference,0.0516666666659148,0.0840617681484205,2.92087182538037,28.85,0.057045015879441247,0.09253061199527253,3.148663867737638,30.6
363,synthetic_planning_reference,0.0416666666660603,0.0823853668256529,3.02516591469674,26.0,0.046467013319409424,0.0905101352739455,3.2765361424526276,27.450000000000003
364,synthetic_planning_reference,0.0491666666659512,0.0702814932791694,2.98256637009013,29.85,0.05489013598258361,0.07774855014824364,3.1911127218028015,31.650000000000002
365,synthetic_planning_reference,0.0599999999991269,0.0879278057929715,3.2434101279885,28.15,0.0666408538904032,0.09683985114049692,3.530472361428749,29.8
366,synthetic_planning_reference,0.0499999999992724,0.0663970024883587,3.41084809625477,28.65,0.055344625746096575,0.0733501808710086,3.7064867301213993,30.3
367,synthetic_planning_reference,0.0699999999989814,0.0842662725052688,2.69936147551217,27.25,0.07885025203138744,0.0931682139612852,2.917881934337773,28.900000000000002
368,synthetic_planning_reference,0.0608333333324481,0.072490915626282,3.3183360745417,29.3,0.06812958250354545,0.0799851182275103,3.588791158312528,31.1
369,synthetic_planning_reference,0.04833333333263,0.0439618096374314,2.5818489906154,28.25,0.05377488267840104,0.04889962345162236,2.781024293936195,29.900000000000002
