reference_sample_id,data_status,source_E_co_time_s,source_E_n_g,source_E_miss_m,source_E_t_s,E_co_time_s,E_n_g,E_miss_m,E_t_s
190,synthetic_planning_reference,0.069166666666797,0.158343459070483,2.84014703809592,33.45,0.0800780274845554,0.17406906047951629,3.109350025387373,35.5
191,synthetic_planning_reference,0.0725000000002638,0.0865757421135513,3.45758296336221,34.0,0.08079379968482595,0.09519706680395448,3.799884595310196,36.300000000000004
192,synthetic_planning_reference,0.0691666666668425,0.192460470402434,3.3705198288214,31.15,0.07958513487210929,0.21613121155046638,3.7059653500532788,33.050000000000004
193,synthetic_planning_reference,0.0508333333335031,0.210023589123814,3.48255616467918,33.9,0.05920318071058792,0.23392148421295364,3.838608363518938,36.25
194,synthetic_planning_reference,0.0975000000003092,0.111491362297412,3.0606325195633,29.0,0.1106836467699645,0.11982575989574662,3.365949378149121,31.05
195,synthetic_planning_reference,0.121666666667124,0.150740167548792,3.02274661290672,33.7,0.14080736650844455,0.17359354693977616,3.30609364075456,36.15
196,synthetic_planning_reference,0.0591666666668971,0.187227728018535,3.1569374269367,34.55,0.07008197070585896,0.20896058799438252,3.491335277360722,37.25
197,synthetic_planning_reference,0.0691666666669335,0.164340957551386,2.72261531473057,34.8,0.0790397098974736,0.18138920995361194,2.99008983703291,37.1
198,synthetic_planning_reference,0.105000000000473,0.186585708384524,3.0534711872858,32.65,0.12064898209772813,0.21011967391383923,3.369303264420783,34.9
199,synthetic_planning_reference,0.0683333333336577,0.226498531566009,3.56024165734866,32.0,0.07862642380481354,0.2584619068830321,3.9205243301809523,34.15
200,synthetic_planning_reference,0.136666666667088,0.135411108589289,3.24562447259039,36.5,0.1590718977694734,0.1491068602675339,3.578840753536027,39.35
201,synthetic_planning_reference,0.130000000000382,0.197039541467329,3.39998502507793,30.7,0.14837374224314084,0.21851932650959216,3.734239165440249,32.85
202,synthetic_planning_reference,0.0616666666668607,0.158348194325343,3.6145246088777,28.5,0.06899023498864357,0.17719305323332823,3.971659735647679,30.200000000000003
203,synthetic_planning_reference,0.0658333333336032,0.224522491568801,2.77503751326414,29.35,0.07280200867159639,0.2516881720815237,3.026411513368119,31.0
204,synthetic_planning_reference,0.0416666666669244,0.0929869400941464,2.48427965833632,31.45,0.046108078075182544,0.10652875697667243,2.714768869204437,33.6
205,synthetic_planning_reference,0.0858333333337669,0.107056295056374,3.02115627369192,34.25,0.09724102359405258,0.11827196768869686,3.3263482086145952,36.4
206,synthetic_planning_reference,0.0866666666669516,0.256693487596715,3.30003472550349,32.95,0.09691252379939687,0.2887734655773253,3.6251039208519065,35.15
207,synthetic_planning_reference,0.137500000000591,0.127338918579646,2.71010356487304,31.5,0.15848530568511518,0.1437329009174713,3.006814201713589,33.65
208,synthetic_planning_reference,0.0816666666669789,0.218160563740309,3.20395624475889,34.0,0.08957890784298903,0.24425497267099133,3.52121614354663,36.050000000000004
209,synthetic_planning_reference,0.0733333333336304,0.144270869364938,2.93174173191066,34.55,0.0865552685085931,0.1609314667615139,3.221124041043379,36.6
210,synthetic_planning_reference,0.117500000000518,0.134830844649318,3.43100049258624,36.6,0.132408930927456,0.15401881089911673,3.7789339737657195,39.45
211,synthetic_planning_reference,0.0775000000002819,0.253018979595746,3.29480200250373,34.0,0.08746912318320917,0.2840353716230758,3.6234356452568885,36.6
212,synthetic_planning_reference,0.0891666666669153,0.197351097711172,2.8634590232066,33.8,0.10369480403827099,0.22126664584763409,3.1651234856862422,36.25
213,synthetic_planning_reference,0.0975000000003547,0.170937370298063,3.36592694936718,39.2,0.1138106317289148,0.18990590163992133,3.7120468831362046,41.95
214,synthetic_planning_reference,0.0800000000002001,0.157683240882773,3.10663131001079,35.95,0.09095936727372492,0.17622786404861912,3.406101471078894,38.5
215,synthetic_planning_reference,0.0900000000002819,0.0992423247072081,2.76957247701024,34.55,0.10587030680929382,0.11008129323232195,3.0447287624526234,36.85
216,synthetic_planning_reference,0.0841666666669425,0.26118858898568,2.7136812020786,32.75,0.09492828858242316,0.2944913594602042,2.97711869847407,35.0
217,synthetic_planning_reference,0.10083333333373,0.129737301146045,3.38630682993404,35.35,0.11596862838946988,0.14395766658113593,3.718288182999397,37.75
218,synthetic_planning_reference,0.084166666666988,0.195423713818235,3.11479336682925,32.9,0.09695266939782562,0.22051846804022857,3.416613288495976,35.300000000000004
219,synthetic_planning_reference,0.0466666666668516,0.217576914957072,2.83916969372538,31.0,0.05439139588140098,0.2357087621151674,3.1107470301277096,33.15
220,synthetic_planning_reference,0.110833333333767,0.166074733823957,3.56438017804518,34.65,0.12753321721296923,0.18554928639107793,3.941700029079524,37.25
221,synthetic_planning_reference,0.0975000000004002,0.174597672265002,3.10526314869299,37.6,0.10964061706593338,0.19415955735231036,3.401895737679169,40.400000000000006
222,synthetic_planning_reference,0.0416666666667879,0.118120613843967,2.85795459797001,32.5,0.05040397047481471,0.1307852351557345,3.1498600724140795,34.65
223,synthetic_planning_reference,0.0650000000003274,0.098977311602998,2.76900942843682,33.1,0.0766515602016709,0.110121967836753,3.027390144858471,35.300000000000004
224,synthetic_planning_reference,0.0708333333336213,0.232666382369132,2.99218132107622,35.55,0.0816847009136898,0.2594570575471059,3.292771628219895,38.2
225,synthetic_planning_reference,0.048333333333585,0.162367528082253,3.37356424952305,28.75,0.054608303063997575,0.18244507625077386,3.724355289977312,30.5
226,synthetic_planning_reference,0.0441666666668425,0.141679056309727,2.72856545332252,30.1,0.05292527498748937,0.15775951367819704,2.994771814674011,32.050000000000004
227,synthetic_planning_reference,0.109166666667079,0.135411132975939,2.55246440016569,33.4,0.124426682026966,0.1516185938383628,2.803695216355149,35.7
228,synthetic_planning_reference,0.0483333333335395,0.173354305467379,2.73903968959688,33.65,0.05698640711093939,0.1910671352441325,2.991283749352877,36.15
229,synthetic_planning_reference,0.080000000000382,0.175292707382043,2.71935874095283,30.75,0.09332547002488574,0.1977350999627768,2.9857255515431294,32.95
230,synthetic_planning_reference,0.0716666666656238,0.113704506507292,3.33772594624656,37.85,0.08791188307167107,0.12597851725514236,3.673643433342031,40.550000000000004
231,synthetic_planning_reference,0.0633333333324117,0.200900184737649,2.86293375199826,30.05,0.07490925145897503,0.2260959611590055,3.1583716016780596,32.0
232,synthetic_planning_reference,0.0341666666661695,0.209263996981806,3.53709796137935,31.95,0.036938742732698586,0.23799910081741427,3.8677025017547133,34.1
233,synthetic_planning_reference,0.0799999999988358,0.0936814262607312,2.99974257290957,36.05,0.09301753151480616,0.10807640653822095,3.3294502247734896,38.75
234,synthetic_planning_reference,0.0508333333325936,0.198537441256567,2.7925171214969,35.1,0.057700347179844874,0.2221888694514252,3.0335873250469962,37.65
235,synthetic_planning_reference,0.0466666666659876,0.107207529855021,3.22785918277799,32.3,0.05180552770468959,0.12247964382599444,3.53273496332954,34.45
236,synthetic_planning_reference,0.0883333333320479,0.179980207224543,3.26977743705877,33.65,0.10117338662956311,0.19727672299952634,3.599685981728983,36.2
237,synthetic_planning_reference,0.0433333333327027,0.191906001015784,2.915398383756,34.2,0.04970811977722498,0.22079708665730877,3.219480480531133,36.45
238,synthetic_planning_reference,0.0933333333319752,0.132275810615193,2.82922728304151,32.45,0.10790949830406725,0.14666787002606194,3.108956458211445,34.550000000000004
239,synthetic_planning_reference,0.0733333333322662,0.25844385207632,3.09210744322687,32.45,0.0849623377695586,0.29017681921926713,3.380999190806397,34.5
240,synthetic_planning_reference,0.0541666666658784,0.197791390004475,3.49105888730068,33.7,0.06283043223467061,0.2200606463992179,3.8536943409462094,36.0
241,synthetic_planning_reference,0.0716666666656238,0.0814212885963275,2.63633863777389,27.85,0.08202562471644186,0.08997188488565604,2.896659612394128,29.450000000000003
242,synthetic_planning_reference,0.0824999999987995,0.122905784235018,3.03669419780751,35.6,0.09510268637764516,0.1323064527092297,3.3099940225801787,38.1
243,synthetic_planning_reference,0.0808333333321571,0.245263218401846,2.85241488121142,30.9,0.09333657963787144,0.274628086376898,3.1367887826137077,32.9
244,synthetic_planning_reference,0.0649999999990541,0.104984086438334,3.26606238574497,36.7,0.0729323752224771,0.11696176168021827,3.5749744660134057,39.25
245,synthetic_planning_reference,0.104166666665151,0.236839037525422,3.13616413140858,34.7,0.12152145143498407,0.2674584207337589,3.46350046020426,37.2
246,synthetic_planning_reference,0.0633333333324117,0.198463057494104,3.06701809481825,28.3,0.07284327821838167,0.22165627814041783,3.3739548339007484,30.200000000000003
247,synthetic_planning_reference,0.0916666666653327,0.0857254062257856,3.03135287947245,30.45,0.1059637196866351,0.09517244863642094,3.3155462024379685,32.6
248,synthetic_planning_reference,0.0774999999988722,0.0807880213651998,2.55356570601354,29.65,0.09006795019662675,0.09143886555174101,2.8175618920553336,31.450000000000003
249,synthetic_planning_reference,0.0716666666656238,0.200564407125397,2.55219155695287,35.9,0.081088528730406,0.22265920691668523,2.7928774666974836,38.5
250,synthetic_planning_reference,0.0566666666658421,0.155226311763575,3.08920797002246,31.6,0.06558853593942361,0.17390816267468087,3.4180395570931523,33.550000000000004
251,synthetic_planning_reference,0.0874999999987267,0.105915338821857,2.77783690592121,31.75,0.10276235039188694,0.11451544257417924,3.0711770520720925,34.0
252,synthetic_planning_reference,0.109166666665078,0.211760806064366,3.13834894050635,35.7,0.12245343228433035,0.2388404601424401,3.4496973810365734,38.1
253,synthetic_planning_reference,0.0691666666656602,0.198782919068784,2.6058180611535,31.4,0.07866443916027127,0.22335577373738608,2.861296628967039,33.6
254,synthetic_planning_reference,0.316666666662059,0.129062786511753,3.62355298629206,42.45,0.3657244551697826,0.1426920390856083,3.9796639998896803,44.900000000000006
255,synthetic_planning_reference,0.0591666666658057,0.200198788846231,2.92542052430634,33.35,0.06856207336403883,0.22236159544608103,3.226847226573638,35.65
256,synthetic_planning_reference,0.147499999997854,0.113618667894659,3.77060954559685,34.2,0.1719338853765143,0.12394900627252377,4.145021780666836,36.75
257,synthetic_planning_reference,0.0858333333320843,0.17463225929123,3.09628478526218,34.75,0.09621443024351324,0.197316398451273,3.397659121789594,37.25
258,synthetic_planning_reference,0.044166666666024,0.222241002562436,3.25583187620409,32.7,0.05278991651355687,0.25044233484337264,3.576657003086024,35.45
259,synthetic_planning_reference,0.132499999998072,0.110831479265626,3.22247888613242,35.8,0.1547052714828087,0.12129695012877414,3.5391464653750226,38.400000000000006
260,synthetic_planning_reference,0.0674999999990177,0.192236079455564,3.12341715401185,28.45,0.07509124525218655,0.21449263604004792,3.4437594215213125,30.25
261,synthetic_planning_reference,0.0599999999991269,0.223227234387108,3.10573411816083,32.6,0.06706794950295406,0.25420357368360197,3.4321027303128258,35.0
262,synthetic_planning_reference,0.0674999999990177,0.0996473930712736,2.75652854930888,36.1,0.0792634319605027,0.11265605650546735,3.0332174187497003,39.050000000000004
263,synthetic_planning_reference,0.0533333333325572,0.13523137721915,2.78725978336349,28.4,0.06474719418208737,0.15142556658302403,3.035377931479388,30.400000000000002
264,synthetic_planning_reference,0.0658333333323753,0.222606747078446,3.13019441400411,29.4,0.07339373201672166,0.24889017068483546,3.4330245536622557,31.5
265,synthetic_planning_reference,0.0591666666658057,0.205403678863414,2.76469029824111,30.75,0.06924515657763067,0.22961895213499972,3.040489688192093,32.800000000000004
266,synthetic_planning_reference,0.0633333333324117,0.137971066884169,3.31151285434172,31.75,0.07308630234081974,0.15445319131966678,3.6598258502657224,33.85
267,synthetic_planning_reference,0.0616666666657693,0.159493518232937,3.5790753994863,33.0,0.0735725811361104,0.1741165560986659,3.9497927855441533,35.2
268,synthetic_planning_reference,0.0733333333322662,0.211567594609207,3.18061323946576,33.4,0.08561467647249364,0.2356446576403963,3.493385873906208,35.65
269,synthetic_planning_reference,0.190833333330556,0.147029519752277,3.41703341901139,38.75,0.22198271009569723,0.16320473661418547,3.7741137922975723,41.400000000000006
270,synthetic_planning_reference,0.0716666666656238,0.226668028112873,2.76502679075672,34.0,0.08141840440860837,0.25316153291315985,3.020545333081638,36.5
271,synthetic_planning_reference,0.0699999999989814,0.118932296276359,3.14922586773798,34.45,0.08065069677618814,0.13453488189425547,3.455142166804457,36.95
272,synthetic_planning_reference,0.139999999997963,0.0909360818401557,2.82106493546203,37.35,0.16167000774510631,0.10191185792624582,3.083064437208492,40.050000000000004
273,synthetic_planning_reference,0.0624999999990905,0.225163986818588,3.57697186735637,32.05,0.0727118554513172,0.25272421196279793,3.9198221464453553,34.300000000000004
274,synthetic_planning_reference,0.101666666665187,0.107533231686317,2.9933597101519,33.85,0.1179374876040568,0.12084186723089856,3.2909761404390356,36.300000000000004
275,synthetic_planning_reference,0.160833333330993,0.189576750503173,3.22151419158454,36.35,0.18748189411050434,0.21271424983860004,3.5759717608293897,38.95
276,synthetic_planning_reference,0.0491666666659512,0.21721593785132,3.03518726151433,30.3,0.057125922274771215,0.24803343329961874,3.3370809591208084,32.45
277,synthetic_planning_reference,0.0774999999988722,0.0846623715307635,3.63501908546665,36.5,0.09162645271892914,0.09843379033637777,4.032105097054922,39.25
278,synthetic_planning_reference,0.0466666666659876,0.17994909853953,3.26781727364507,32.85,0.054738527896809164,0.202146382302898,3.602729102738639,35.0
279,synthetic_planning_reference,0.0366666666661331,0.183452418308601,3.09086334440534,31.15,0.04395712574960136,0.20476344478464895,3.394268211088288,33.550000000000004
280,synthetic_planning_reference,0.105833333331793,0.118011118967218,3.09012825912711,38.35,0.12142428766224052,0.13335699229613562,3.394182230805706,41.2
281,synthetic_planning_reference,0.092499999998654,0.211836770601492,2.77803286358677,33.5,0.10579008542639659,0.23530874201277657,3.0857553181111426,35.65
282,synthetic_planning_reference,0.076666666665551,0.179024311013544,3.15525889155721,30.3,0.08682560475909765,0.20362694218444743,3.4663258398631767,32.300000000000004
283,synthetic_planning_reference,0.106666666665114,0.138845286544612,3.49033401733111,43.15,0.12029155328068705,0.15634206484977675,3.8406070976486353,44.95
284,synthetic_planning_reference,0.0641666666657329,0.143267283548513,2.8896415821574,31.15,0.07278777368923514,0.15871724365381928,3.174754065297267,33.45
285,synthetic_planning_reference,0.106666666665114,0.104569814999688,3.02433413781947,33.2,0.12110932789475796,0.11364842078783433,3.338060632100523,35.5
286,synthetic_planning_reference,0.0833333333321207,0.258087632017229,3.14800083123046,33.6,0.09647016762247405,0.29023922602324487,3.4603759169502424,36.0
287,synthetic_planning_reference,0.0516666666659148,0.202181040593633,3.59851772433148,28.0,0.058832170037913675,0.22830484490801486,3.9765954150551295,29.950000000000003
288,synthetic_planning_reference,0.142499999997926,0.199596945643723,3.03269155788923,33.7,0.1624896050897826,0.2283425727005518,3.3166412572141404,36.050000000000004
289,synthetic_planning_reference,0.0916666666653327,0.204267157429453,3.10145879308382,37.0,0.10862350226485276,0.22742565485137575,3.4235744720410164,39.650000000000006
290,synthetic_planning_reference,0.052499999999236,0.178042418678184,3.36066953002145,31.1,0.05653222793217632,0.19975735848240186,3.721537507416831,33.1
291,synthetic_planning_reference,0.0641666666657329,0.156337975605058,2.89097906896558,31.95,0.07207067350562833,0.17676888151671966,3.175925935635448,34.0
292,synthetic_planning_reference,0.112499999998363,0.157824980419389,3.1485986321829,37.55,0.13316087629089132,0.1759775942336035,3.456774528369428,40.25
293,synthetic_planning_reference,0.052499999999236,0.149283024679036,3.22402079492271,30.4,0.059595819656657174,0.16449124284415542,3.5555938167938588,32.2
294,synthetic_planning_reference,0.146666666664532,0.164949864298965,3.89256392178558,39.9,0.16848263753151052,0.18901461740032893,4.312615911364653,43.0
295,synthetic_planning_reference,0.0716666666656238,0.223374635020071,2.92650726922694,30.9,0.08648298783852892,0.25004302177818444,3.2213012243941987,32.800000000000004
296,synthetic_planning_reference,0.044166666666024,0.157150035195817,2.85956001876556,32.1,0.051715804030311424,0.17742764911411124,3.1395616956076373,34.35
297,synthetic_planning_reference,0.108333333331757,0.082779529191521,3.29500530071769,29.15,0.12487650521128339,0.09116464681722289,3.616190332597233,31.1
298,synthetic_planning_reference,0.0958333333319388,0.193756084452919,3.40251304806686,37.7,0.11051140855430017,0.21700301831431662,3.7471877685162154,40.6
299,synthetic_planning_reference,0.0599999999991269,0.173019913746774,3.03581757597008,31.95,0.06754755905296814,0.19049310092341057,3.315886052355748,34.15
300,synthetic_planning_reference,0.109999999998399,0.079443297269691,3.44019275591948,30.0,0.12802093839018866,0.08791076037496866,3.7936074061202754,32.050000000000004
301,synthetic_planning_reference,0.0833333333321207,0.178615164254378,2.38750888377867,37.7,0.09343389454484072,0.19801981862093618,2.597889551245508,40.800000000000004
302,synthetic_planning_reference,0.0458333333326664,0.169515010795703,2.96999233140516,31.1,0.05375454878461364,0.19022873979756366,3.25638354073731,33.1
303,synthetic_planning_reference,0.0733333333322662,0.112427029991108,2.78298660243928,34.0,0.0825853974155339,0.1302681742017709,3.0597142095623253,36.25
304,synthetic_planning_reference,0.106666666665114,0.214781314226194,2.99340665834989,33.05,0.12241038639520006,0.24117912459673282,3.2626127959219575,35.5
305,synthetic_planning_reference,0.0458333333326664,0.185128045336981,3.02274992212328,33.4,0.05437412475049221,0.20387958831013342,3.327867650219824,35.7
306,synthetic_planning_reference,0.0799999999988358,0.137917377204284,3.76472491015369,39.1,0.09221116278558965,0.15099815459117352,4.15562764440531,41.95
307,synthetic_planning_reference,0.0783333333321934,0.233002865462945,3.60832496786756,31.65,0.09194845295385111,0.26068013915921395,3.998058974181153,34.050000000000004
308,synthetic_planning_reference,0.119999999998254,0.104397871512026,2.56540158582896,32.95,0.13902716708644924,0.11098382751661202,2.8239139282455628,35.300000000000004
309,synthetic_planning_reference,0.156666666664387,0.0843980406681114,3.13876684459894,35.2,0.18236221557462035,0.09613743844116576,3.430335582748544,37.85
310,synthetic_planning_reference,0.0708333333323026,0.257450580084642,3.12504532075437,32.1,0.07922190505371228,0.29024297690408934,3.4347114614663856,34.050000000000004
311,synthetic_planning_reference,0.0583333333324845,0.0975759619627023,3.31564977133673,34.7,0.06837235878296037,0.11351971309438792,3.6352254026637403,37.35
312,synthetic_planning_reference,0.0658333333323753,0.111390632672713,3.04158801107522,33.8,0.07543946689233076,0.12408043054102857,3.364465830851521,36.300000000000004
313,synthetic_planning_reference,0.0666666666656965,0.253519594396536,2.68571227132575,32.6,0.07972844131967766,0.28742960834169584,2.94399608984086,34.9
314,synthetic_planning_reference,0.109166666665078,0.12129756391068,3.10630886886654,33.25,0.12841356452464847,0.13508772423749507,3.430237003834196,35.5
315,synthetic_planning_reference,0.229999999996653,0.157465955631863,3.09519666618811,35.85,0.26499404214916744,0.17519711530279894,3.430061154158127,38.550000000000004
316,synthetic_planning_reference,0.0516666666659148,0.223818526535854,3.3701603972802,33.5,0.0573916401249531,0.2524841277362967,3.7203181076837604,36.050000000000004
317,synthetic_planning_reference,0.105833333331793,0.0746606863693783,3.37422967427842,31.25,0.12036645806446533,0.08515070224277918,3.71990274004823,33.2
318,synthetic_planning_reference,0.0499999999992724,0.162056044970873,3.53917989187715,32.6,0.05700112132864777,0.18164079710627068,3.887954933042894,35.0
319,synthetic_planning_reference,0.0691666666656602,0.167299723304702,2.99231260042907,31.1,0.08213162814977809,0.18400566450693367,3.3043070722033896,33.300000000000004
320,synthetic_planning_reference,0.0658333333323753,0.149813108517781,2.95706558502109,29.9,0.0783031079698924,0.1658840989869768,3.255453577203943,31.8
321,synthetic_planning_reference,0.104166666665151,0.139520588476179,3.55845570306726,37.55,0.12174950018376354,0.15477349043816505,3.9342606819054757,40.35
322,synthetic_planning_reference,0.0733333333322662,0.221652078084814,2.62441294485149,32.6,0.08184066588532177,0.2450741451162711,2.884242762773022,35.0
323,synthetic_planning_reference,0.133333333331393,0.190720993327616,3.23416361051267,36.9,0.1507992408191632,0.21000680079247827,3.536958660256955,39.5
324,synthetic_planning_reference,0.124999999998181,0.245072341792376,3.35381594507626,34.55,0.1397963086946786,0.2727932791304091,3.6861624720242787,37.1
325,synthetic_planning_reference,0.0558333333325209,0.19759730486639,2.74573441325271,29.45,0.06356253382579023,0.22037123368737574,2.989866135628504,31.55
326,synthetic_planning_reference,0.072499999998945,0.176655719131032,3.33424924028013,31.55,0.08177940912635222,0.19657569787075999,3.647981312844552,33.65
327,synthetic_planning_reference,0.130833333331429,0.128760349488,3.02827536662804,35.35,0.14705908956722602,0.14400392282407182,3.336331433303795,38.050000000000004
328,synthetic_planning_reference,0.076666666665551,0.229286724526501,3.09870765114421,29.55,0.08834594799295364,0.25847795069529195,3.4255889672102624,31.450000000000003
329,synthetic_planning_reference,0.0624999999990905,0.203654795825828,3.54391409146141,34.45,0.07141501024729305,0.22411754375739704,3.9232888642577537,37.050000000000004
330,synthetic_planning_reference,0.167499999997563,0.184560862323228,3.07978984404294,36.85,0.1946650568598854,0.20861578313078863,3.377498521009264,39.400000000000006
331,synthetic_planning_reference,0.0833333333321207,0.228261657616334,2.86295864425619,30.8,0.09737591218053981,0.26004419476708784,3.141666279518062,33.050000000000004
332,synthetic_planning_reference,0.0774999999988722,0.16360766494488,3.29603715368405,33.85,0.08687188116750187,0.18404430174821693,3.6349869616090373,36.1
333,synthetic_planning_reference,0.0791666666655146,0.123919415219045,2.95813640537594,32.15,0.09001542349066541,0.14012897374934075,3.2814212594371064,34.4
334,synthetic_planning_reference,0.0299999999995634,0.170680246937535,3.52960372647703,28.75,0.03570143502450266,0.1918002100361632,3.89304741913149,30.75
335,synthetic_planning_reference,0.0716666666656238,0.225155546495296,2.78750138660533,32.05,0.08379516586068196,0.2540019866237354,3.0694919603071327,34.15
336,synthetic_planning_reference,0.148333333331175,0.0810587244284684,3.39746633160064,34.9,0.17075182556088375,0.09215210954209992,3.747954994733625,37.5
337,synthetic_planning_reference,0.0949999999986176,0.140308919864768,3.00706731148977,31.05,0.10547419585514077,0.1606568224682738,3.312095488005747,33.15
338,synthetic_planning_reference,0.0433333333327027,0.212548041481756,2.20447206149837,31.65,0.04972778362346581,0.2428693058291897,2.3920586052243142,33.9
339,synthetic_planning_reference,0.0658333333323753,0.138331822100443,2.91675031681053,29.6,0.07472279586273893,0.15202195341420738,3.200481887671927,31.450000000000003
340,synthetic_planning_reference,0.0983333333319024,0.114546963743553,2.84986031412785,30.65,0.11539652117613264,0.12706748715656702,3.136044569902687,32.800000000000004
341,synthetic_planning_reference,0.104166666665151,0.152082492188911,3.28286495556438,32.05,0.11733401701341153,0.17141786588256563,3.5964573470326706,34.300000000000004
342,synthetic_planning_reference,0.0916666666653327,0.210305514551378,2.78902681642114,28.7,0.10196076128181136,0.23627619748995526,3.067399972628192,30.450000000000003
343,synthetic_planning_reference,0.0608333333324481,0.22029145835112,3.01864240008926,33.1,0.06933051799664303,0.2483589026072484,3.3278231356275167,35.300000000000004
344,synthetic_planning_reference,0.196666666663805,0.166127793802856,3.63981390008985,40.5,0.22475765243062026,0.1896626926865825,3.9931981124540235,43.300000000000004
345,synthetic_planning_reference,0.0424999999993815,0.210698213950483,2.78603188082047,31.0,0.04843322993581967,0.23338546217585573,3.041910567110691,33.050000000000004
346,synthetic_planning_reference,0.132499999998072,0.175459526629489,3.13925321718659,33.35,0.15255829927222225,0.1958561211000671,3.455158677979086,35.7
347,synthetic_planning_reference,0.116666666664969,0.181856600036702,2.64761859758003,36.75,0.1356627969660906,0.20492246123114488,2.9029142714246317,39.25
348,synthetic_planning_reference,0.0624999999990905,0.208048664534338,3.37016615577254,32.3,0.07109617595146228,0.23745714430803547,3.73808951308284,34.7
349,synthetic_planning_reference,0.0474999999993088,0.115833019307909,3.08789132939049,37.05,0.05428656681892649,0.13046617856126072,3.3944586034542366,40.050000000000004
350,synthetic_planning_reference,0.108333333331757,0.239153005230972,3.38280190716518,30.65,0.12317475097212244,0.2737743399348857,3.724088469794025,32.65
351,synthetic_planning_reference,0.0408333333327391,0.212885184264997,2.748584711465,30.25,0.04595604119600567,0.23531697836198393,3.0213664199738473,32.300000000000004
352,synthetic_planning_reference,0.0949999999986176,0.130217602542631,2.85341617762466,36.65,0.1103058195907323,0.14567652458743915,3.1412795969605596,39.550000000000004
353,synthetic_planning_reference,0.072499999998945,0.236253899694326,3.42579744254486,34.4,0.08211683070306933,0.26401254585321854,3.755071745997702,36.9
354,synthetic_planning_reference,0.0408333333327391,0.174069542798009,3.06255322915405,33.95,0.045167044143756815,0.19439778610454533,3.37989311082106,36.45
355,synthetic_planning_reference,0.0791666666655146,0.124513617009261,3.01171516580239,37.3,0.09195084294985328,0.1405755143139841,3.2997703787797263,40.150000000000006
356,synthetic_planning_reference,0.076666666665551,0.261666565807863,2.79239755510925,32.8,0.0916049240987165,0.29460915619140804,3.07219403098892,35.25
357,synthetic_planning_reference,0.15916666666435,0.125755237461073,3.27972001562057,34.45,0.18375027418658202,0.1444362429409254,3.5836047373759863,36.75
358,synthetic_planning_reference,0.102499999998508,0.106384781246632,2.97502873030457,32.2,0.11905162277116779,0.11812224855694885,3.2611094713859057,34.45
359,synthetic_planning_reference,0.11749999999829,0.264463786299372,2.98649316186903,32.2,0.13049459314817435,0.2974518998112634,3.29509983319509,34.75
360,synthetic_planning_reference,0.120833333331575,0.125296942573412,2.8981139553768,32.5,0.14184064914131847,0.14151690557784422,3.173936725785689,34.800000000000004
361,synthetic_planning_reference,0.11083333333172,0.246764065536017,2.98874484080013,34.6,0.12635927608121067,0.278455583193564,3.2551229992926105,36.9
362,synthetic_planning_reference,0.116666666664969,0.0908856087096355,2.69698181363114,30.6,0.13747848364820894,0.09962642319712685,2.972227780340846,32.75
363,synthetic_planning_reference,0.141666666664605,0.147641839658032,3.34442568509485,39.3,0.16283157095712722,0.16341807496914065,3.6956978625666417,42.45
364,synthetic_planning_reference,0.0491666666659512,0.224225734670825,2.88157778735004,31.15,0.05825386042265319,0.25411803086801127,3.1645857711562755,33.25
365,synthetic_planning_reference,0.0933333333319752,0.0914009247847157,2.91663043412447,35.85,0.10570458134470512,0.1017111156319749,3.1954893497314796,38.5
366,synthetic_planning_reference,0.0999999999985448,0.216016750719049,2.81174338241354,31.05,0.11595525542764389,0.24715382548452158,3.084073059656654,33.2
367,synthetic_planning_reference,0.04833333333263,0.226159613843769,3.21771537850819,32.0,0.056006922238644896,0.25164203338756114,3.5497431252905813,34.2
368,synthetic_planning_reference,0.194166666663841,0.1039740614631,2.80949885260694,35.1,0.22252938382598797,0.11382573731012148,3.0786489573265516,37.7
369,synthetic_planning_reference,0.0658333333323753,0.185193262974523,2.64167671883082,35.95,0.07662259229081925,0.2065775512246726,2.883180016738793,38.550000000000004
370,synthetic_planning_reference,0.0416666666660603,0.238644406470683,2.80304137225186,31.6,0.048358745539740386,0.26801922105138193,3.085524200950641,33.75
371,synthetic_planning_reference,0.0899999999986903,0.0960615316774199,3.03786446811068,35.1,0.1012241930370845,0.10736620887323993,3.3247635187381688,37.45
372,synthetic_planning_reference,0.0633333333324117,0.155078938157848,2.94033525996792,31.8,0.07044380700132252,0.17292607422622547,3.2248935958672313,33.9
373,synthetic_planning_reference,0.0374999999994543,0.200205922439002,2.76020399980306,32.7,0.04409439397234456,0.22336353639925197,3.018216845047222,34.9
374,synthetic_planning_reference,0.141666666664605,0.141743104937026,3.13451078831779,36.65,0.1628359797744846,0.16020902887578461,3.447783675136397,39.400000000000006
375,synthetic_planning_reference,0.0833333333321207,0.205315720666266,3.1067032520687,30.35,0.09492246895772971,0.23361794874105776,3.434371399232067,32.25
376,synthetic_planning_reference,0.0841666666654419,0.253721294988091,2.9500543586194,32.7,0.0959786261254127,0.28628185943212436,3.237331834953438,35.1
377,synthetic_planning_reference,0.194999999997162,0.137848653139279,3.47265575142168,36.1,0.2246086985339851,0.15458032534757207,3.807345527454293,38.550000000000004
378,synthetic_planning_reference,0.0624999999990905,0.220260459638644,2.95761906103754,35.3,0.0719231224182944,0.246140770192263,3.2584493442737292,38.050000000000004
