reference_sample_id,data_status,reference_severity_class,source_E_co_time_s,source_E_n_g,source_E_miss_m,source_E_t_s,E_co_time_s,E_n_g,E_miss_m,E_t_s
174,synthetic_planning_reference_v2,moderate,0.111666666667043,0.0830001460211673,3.24233759691285,33.75,0.162572496159658,0.12314059780297257,3.9632100502369867,39.25
175,synthetic_planning_reference_v2,mild,0.0950000000003911,0.121614907393066,3.00936659747437,32.25,0.11373191607849976,0.1405471141065075,3.33108509713058,35.5
176,synthetic_planning_reference_v2,mild,0.0458333333335304,0.215345070516812,3.00432764018031,29.2,0.05480133278871764,0.27570708680107636,3.383670428709648,32.1
177,synthetic_planning_reference_v2,mild,0.0566666666668425,0.190460976953141,2.99809478927527,31.5,0.07310035519371524,0.24105182683460327,3.3672872591594447,34.95
178,synthetic_planning_reference_v2,mild,0.183333333334031,0.083728393444732,2.82304016687869,34.3,0.23882588504073088,0.09619094636103936,3.1442058658757137,38.15
179,synthetic_planning_reference_v2,severe,0.0533333333336031,0.185330112082786,2.68160747418226,30.45,0.10598327491261358,0.2702460431976338,3.629236649275488,38.25
180,synthetic_planning_reference_v2,mild,0.0658333333335122,0.199688916266514,3.50665221355155,32.55,0.07718501026944513,0.24724819761085134,3.977043252926391,36.1
181,synthetic_planning_reference_v2,severe,0.0675000000002456,0.154223320403782,3.33205783233802,32.6,0.12488117506810725,0.2298221673863185,4.461113824786846,41.050000000000004
182,synthetic_planning_reference_v2,mild,0.0783333333336032,0.157548182558613,3.14839301245463,30.2,0.09405670140754649,0.19448246172321176,3.4994910514663142,32.6
183,synthetic_planning_reference_v2,mild,0.0808333333336577,0.1925037724258,3.14307343822615,32.85,0.08988264414889156,0.230805280466825,3.57009607723721,35.75
184,synthetic_planning_reference_v2,severe,0.0558333333334758,0.175127346823929,3.13146714872985,30.5,0.10325003339902317,0.24961121164757175,4.141136510397821,37.95
185,synthetic_planning_reference_v2,severe,0.125833333333776,0.077321320407955,3.43209287703757,34.0,0.2169776817288679,0.14843936522170048,4.695248264482061,43.25
186,synthetic_planning_reference_v2,mild,0.105833333333703,0.207962875083226,2.79565826738034,36.15,0.13403144389184687,0.25676464558328743,3.139488542994479,40.35
187,synthetic_planning_reference_v2,moderate,0.0416666666667879,0.182118908002986,3.16293952707345,31.95,0.06339671132588204,0.23264912396300505,3.8686536942838936,37.300000000000004
188,synthetic_planning_reference_v2,mild,0.121666666667079,0.104866468705588,3.05108621192983,34.3,0.1565686705308643,0.1282950515753962,3.4371900537278703,37.9
189,synthetic_planning_reference_v2,severe,0.0583333333336213,0.215284812901632,2.82544657632759,31.5,0.11417078082040177,0.30625409110837376,3.781402761581449,39.25
190,synthetic_planning_reference_v2,mild,0.069166666666797,0.158343459070483,2.84014703809592,33.45,0.08514696578045126,0.19087963059255134,3.1363852441912226,36.550000000000004
191,synthetic_planning_reference_v2,severe,0.0725000000002638,0.0865757421135513,3.45758296336221,34.0,0.14712010855553492,0.16845420137936248,4.756088090812855,43.400000000000006
192,synthetic_planning_reference_v2,mild,0.0691666666668425,0.192460470402434,3.3705198288214,31.15,0.07519042726493079,0.22974585665794234,3.7892358238868007,33.25
193,synthetic_planning_reference_v2,moderate,0.0508333333335031,0.210023589123814,3.48255616467918,33.9,0.07741700957780669,0.2745355693696248,4.329722638258357,39.75
194,synthetic_planning_reference_v2,mild,0.0975000000003092,0.111491362297412,3.0606325195633,29.0,0.11905382828241143,0.1264402371143743,3.383729882818398,31.3
195,synthetic_planning_reference_v2,moderate,0.121666666667124,0.150740167548792,3.02274661290672,33.7,0.16950091424661085,0.19673798597063616,3.618324716313662,39.050000000000004
196,synthetic_planning_reference_v2,moderate,0.0591666666668971,0.187227728018535,3.1569374269367,34.55,0.07866857902202333,0.24361135812949972,3.87825731624932,39.95
197,synthetic_planning_reference_v2,moderate,0.0691666666669335,0.164340957551386,2.72261531473057,34.8,0.10157734532207738,0.21654586967946526,3.315701446274244,40.95
198,synthetic_planning_reference_v2,mild,0.105000000000473,0.186585708384524,3.0534711872858,32.65,0.1365236201117151,0.22869421609831456,3.4364167137808685,36.35
199,synthetic_planning_reference_v2,mild,0.0683333333336577,0.226498531566009,3.56024165734866,32.0,0.0807846566338069,0.27942335303223825,4.029872340960735,35.0
200,synthetic_planning_reference_v2,severe,0.136666666667088,0.135411108589289,3.24562447259039,36.5,0.21629925097970845,0.2001433025935047,4.353467627990799,44.900000000000006
201,synthetic_planning_reference_v2,mild,0.130000000000382,0.197039541467329,3.39998502507793,30.7,0.15881950733002886,0.2414032972135988,3.8271168113780853,33.1
202,synthetic_planning_reference_v2,moderate,0.0616666666668607,0.158348194325343,3.6145246088777,28.5,0.08748623437139996,0.2101967065554397,4.450944445566186,33.15
203,synthetic_planning_reference_v2,moderate,0.0658333333336032,0.224522491568801,2.77503751326414,29.35,0.09195139434155711,0.2886049392440171,3.4753148225482695,33.65
204,synthetic_planning_reference_v2,severe,0.0416666666669244,0.0929869400941464,2.48427965833632,31.45,0.09615702230444396,0.15141106410712518,3.477620681949292,40.050000000000004
205,synthetic_planning_reference_v2,mild,0.0858333333337669,0.107056295056374,3.02115627369192,34.25,0.10060714359031797,0.13056822627266634,3.3830200456191535,37.4
206,synthetic_planning_reference_v2,moderate,0.0866666666669516,0.256693487596715,3.30003472550349,32.95,0.11055635762330387,0.31695316552928926,3.8748280010278,37.25
207,synthetic_planning_reference_v2,severe,0.137500000000591,0.127338918579646,2.71010356487304,31.5,0.20556823313637324,0.18852552375658604,3.4713003531713524,38.15
208,synthetic_planning_reference_v2,mild,0.0816666666669789,0.218160563740309,3.20395624475889,34.0,0.09210255652956596,0.27567436484806934,3.605526908275948,37.35
209,synthetic_planning_reference_v2,mild,0.0733333333336304,0.144270869364938,2.93174173191066,34.55,0.08263687255224038,0.16496669782306464,3.200713872447498,37.45
210,synthetic_planning_reference_v2,mild,0.117500000000518,0.134830844649318,3.43100049258624,36.6,0.14581402099495608,0.1734439522590691,3.944858925944557,41.150000000000006
211,synthetic_planning_reference_v2,severe,0.0775000000002819,0.253018979595746,3.29480200250373,34.0,0.15304223669473707,0.36501867206738103,4.559812321457131,43.75
212,synthetic_planning_reference_v2,moderate,0.0891666666669153,0.197351097711172,2.8634590232066,33.8,0.12433246083015227,0.25726310067029307,3.4207511751896664,39.0
213,synthetic_planning_reference_v2,moderate,0.0975000000003547,0.170937370298063,3.36592694936718,39.2,0.13076277023560992,0.22381897541599602,4.079159639901703,44.900000000000006
214,synthetic_planning_reference_v2,moderate,0.0800000000002001,0.157683240882773,3.10663131001079,35.95,0.11226813505410037,0.21120056498661605,3.771715246317626,42.0
215,synthetic_planning_reference_v2,moderate,0.0900000000002819,0.0992423247072081,2.76957247701024,34.55,0.12718763647499584,0.13575426043093536,3.3380658416470244,40.150000000000006
216,synthetic_planning_reference_v2,moderate,0.0841666666669425,0.26118858898568,2.7136812020786,32.75,0.11745972783473868,0.34203970805370054,3.325228331302181,37.75
217,synthetic_planning_reference_v2,moderate,0.10083333333373,0.129737301146045,3.38630682993404,35.35,0.14986144165883572,0.17967583057840603,4.237040181587908,42.45
218,synthetic_planning_reference_v2,moderate,0.084166666666988,0.195423713818235,3.11479336682925,32.9,0.12474277104408213,0.2665577759487204,3.876918354379001,38.85
219,synthetic_planning_reference_v2,mild,0.0466666666668516,0.217576914957072,2.83916969372538,31.0,0.0501691189822253,0.26823857271809487,3.131820684039866,34.0
220,synthetic_planning_reference_v2,severe,0.110833333333767,0.166074733823957,3.56438017804518,34.65,0.17582346184361786,0.2416913161480038,4.662311521355069,43.2
221,synthetic_planning_reference_v2,mild,0.0975000000004002,0.174597672265002,3.10526314869299,37.6,0.11458866751880784,0.20424934666349798,3.4755202816663213,41.550000000000004
222,synthetic_planning_reference_v2,mild,0.0416666666667879,0.118120613843967,2.85795459797001,32.5,0.03744011288428625,0.13662022977402763,3.1648658682744863,35.7
223,synthetic_planning_reference_v2,mild,0.0650000000003274,0.098977311602998,2.76900942843682,33.1,0.08103444877784559,0.11669667988152047,3.076086134837348,37.15
224,synthetic_planning_reference_v2,severe,0.0708333333336213,0.232666382369132,2.99218132107622,35.55,0.11718414507770188,0.31912699943252,3.899932399088647,43.7
225,synthetic_planning_reference_v2,moderate,0.048333333333585,0.162367528082253,3.37356424952305,28.75,0.07416258356130032,0.21027420773253963,4.152122661221788,33.15
226,synthetic_planning_reference_v2,moderate,0.0441666666668425,0.141679056309727,2.72856545332252,30.1,0.06901151066034965,0.19899676254041504,3.403777437460189,35.4
227,synthetic_planning_reference_v2,moderate,0.109166666667079,0.135411132975939,2.55246440016569,33.4,0.1600154359764127,0.17919543027684565,3.13070481834119,38.45
228,synthetic_planning_reference_v2,moderate,0.0483333333335395,0.173354305467379,2.73903968959688,33.65,0.0738914854310016,0.2405058528612314,3.41537153718705,39.45
229,synthetic_planning_reference_v2,mild,0.080000000000382,0.175292707382043,2.71935874095283,30.75,0.09612076010876547,0.21772745174493657,2.978005953951094,33.85
230,synthetic_planning_reference_v2,moderate,0.0716666666656238,0.113704506507292,3.33772594624656,37.85,0.10776648566115898,0.15626600875870617,4.0988115244011185,44.400000000000006
231,synthetic_planning_reference_v2,severe,0.0633333333324117,0.200900184737649,2.86293375199826,30.05,0.11918088691571041,0.2817022728797844,3.7978813269269156,37.300000000000004
232,synthetic_planning_reference_v2,mild,0.0341666666661695,0.209263996981806,3.53709796137935,31.95,0.03189319173185369,0.269842234430155,4.056732949126194,35.45
233,synthetic_planning_reference_v2,mild,0.0799999999988358,0.0936814262607312,2.99974257290957,36.05,0.10037292649943427,0.1175490791679265,3.3886076098078535,40.650000000000006
234,synthetic_planning_reference_v2,moderate,0.0508333333325936,0.198537441256567,2.7925171214969,35.1,0.0798199767745324,0.2759085180148864,3.4754966419344875,41.550000000000004
235,synthetic_planning_reference_v2,severe,0.0466666666659876,0.107207529855021,3.22785918277799,32.3,0.10683867740054637,0.17700822885891965,4.353319871218532,41.2
236,synthetic_planning_reference_v2,mild,0.0883333333320479,0.179980207224543,3.26977743705877,33.65,0.10422253401914894,0.21996836936325356,3.712325904280123,36.75
237,synthetic_planning_reference_v2,moderate,0.0433333333327027,0.191906001015784,2.915398383756,34.2,0.06830740069708553,0.24770924260482158,3.576718463115437,39.75
238,synthetic_planning_reference_v2,mild,0.0933333333319752,0.132275810615193,2.82922728304151,32.45,0.11734640608109152,0.17144083927374482,3.179191516849157,35.95
239,synthetic_planning_reference_v2,severe,0.0733333333322662,0.25844385207632,3.09210744322687,32.45,0.1381971077151955,0.36672909707522744,4.265091633839077,41.6
240,synthetic_planning_reference_v2,mild,0.0541666666658784,0.197791390004475,3.49105888730068,33.7,0.05833672816409598,0.23525388253581606,3.9411133849710667,36.550000000000004
241,synthetic_planning_reference_v2,mild,0.0716666666656238,0.0814212885963275,2.63633863777389,27.85,0.08268003925100435,0.09041497917931259,2.879847195546579,29.75
242,synthetic_planning_reference_v2,moderate,0.0824999999987995,0.122905784235018,3.03669419780751,35.6,0.12285113888744278,0.172884394305875,3.716971052978737,41.85
243,synthetic_planning_reference_v2,moderate,0.0808333333321571,0.245263218401846,2.85241488121142,30.9,0.13417596564848833,0.34587327159592784,3.635289982053885,37.7
244,synthetic_planning_reference_v2,mild,0.0649999999990541,0.104984086438334,3.26606238574497,36.7,0.07910326752839993,0.12909153764281622,3.7187776530810455,40.85
245,synthetic_planning_reference_v2,mild,0.104166666665151,0.236839037525422,3.13616413140858,34.7,0.13130182806144042,0.3031266738379017,3.5647525569920817,38.45
246,synthetic_planning_reference_v2,moderate,0.0633333333324117,0.198463057494104,3.06701809481825,28.3,0.0844789811840157,0.2520465307452038,3.64118139585767,32.1
247,synthetic_planning_reference_v2,mild,0.0916666666653327,0.0857254062257856,3.03135287947245,30.45,0.10935339583419883,0.10411603810088264,3.4256999410858557,33.2
248,synthetic_planning_reference_v2,mild,0.0774999999988722,0.0807880213651998,2.55356570601354,29.65,0.10176973886568355,0.113808160567602,2.853912749100739,32.9
249,synthetic_planning_reference_v2,severe,0.0716666666656238,0.200564407125397,2.55219155695287,35.9,0.13216116648901935,0.2888686073104178,3.4901707280075738,44.400000000000006
250,synthetic_planning_reference_v2,severe,0.0566666666658421,0.155226311763575,3.08920797002246,31.6,0.11104786153962963,0.23504857532796164,4.1376834681208,40.0
251,synthetic_planning_reference_v2,mild,0.0874999999987267,0.105915338821857,2.77783690592121,31.75,0.1144388573087538,0.13279322485321388,3.089544722119781,35.25
252,synthetic_planning_reference_v2,severe,0.109166666665078,0.211760806064366,3.13834894050635,35.7,0.17985822649676253,0.3075726465398022,4.280404399288692,44.800000000000004
253,synthetic_planning_reference_v2,mild,0.0691666666656602,0.198782919068784,2.6058180611535,31.4,0.07877049302418312,0.247027789789014,2.8372399728002726,34.2
254,synthetic_planning_reference_v2,mild,0.316666666662059,0.129062786511753,3.62355298629206,42.45,0.41630285173462644,0.15690968807952385,4.148808953139766,44.95
255,synthetic_planning_reference_v2,moderate,0.0591666666658057,0.200198788846231,2.92542052430634,33.35,0.08821720374102804,0.2636549178181,3.564271589340699,38.5
256,synthetic_planning_reference_v2,moderate,0.147499999997854,0.113618667894659,3.77060954559685,34.2,0.20620120012798282,0.15125795346561846,4.6165011505314295,39.550000000000004
257,synthetic_planning_reference_v2,mild,0.0858333333320843,0.17463225929123,3.09628478526218,34.75,0.0995019669580942,0.21132777537573452,3.483792129402782,39.2
258,synthetic_planning_reference_v2,moderate,0.044166666666024,0.222241002562436,3.25583187620409,32.7,0.06516795452171732,0.3005432482817278,4.004277733841416,37.95
259,synthetic_planning_reference_v2,mild,0.132499999998072,0.110831479265626,3.22247888613242,35.8,0.16145999728660476,0.11999973470446748,3.5935936801075656,39.5
260,synthetic_planning_reference_v2,mild,0.0674999999990177,0.192236079455564,3.12341715401185,28.45,0.07813903828112637,0.2310895201517364,3.523485185769316,30.55
261,synthetic_planning_reference_v2,moderate,0.0599999999991269,0.223227234387108,3.10573411816083,32.6,0.10024514988105668,0.30878464492087154,3.948121500523907,38.900000000000006
262,synthetic_planning_reference_v2,mild,0.0674999999990177,0.0996473930712736,2.75652854930888,36.1,0.08066112943650551,0.12324780844605743,3.0778959701739437,40.5
263,synthetic_planning_reference_v2,moderate,0.0533333333325572,0.13523137721915,2.78725978336349,28.4,0.07928207138775753,0.1862177946542166,3.452991872357333,33.15
264,synthetic_planning_reference_v2,severe,0.0658333333323753,0.222606747078446,3.13019441400411,29.4,0.12603944718833854,0.3213367534882639,4.243395509447297,36.85
265,synthetic_planning_reference_v2,mild,0.0591666666658057,0.205403678863414,2.76469029824111,30.75,0.06252893162984993,0.2429198043116778,3.028089172117948,33.300000000000004
266,synthetic_planning_reference_v2,severe,0.0633333333324117,0.137971066884169,3.31151285434172,31.75,0.10761808657049274,0.19786154432873365,4.222598113186682,38.7
267,synthetic_planning_reference_v2,mild,0.0616666666657693,0.159493518232937,3.5790753994863,33.0,0.0684625845777789,0.19961230725893772,4.031585545993507,36.4
268,synthetic_planning_reference_v2,mild,0.0733333333322662,0.211567594609207,3.18061323946576,33.4,0.09094209246349651,0.2540027369239469,3.593304433868879,36.35
269,synthetic_planning_reference_v2,mild,0.190833333330556,0.147029519752277,3.41703341901139,38.75,0.24610517055047756,0.17458292296171224,3.863775127459809,42.85
270,synthetic_planning_reference_v2,moderate,0.0716666666656238,0.226668028112873,2.76502679075672,34.0,0.10388686671759347,0.2899091401174661,3.432487695185558,40.0
271,synthetic_planning_reference_v2,severe,0.0699999999989814,0.118932296276359,3.14922586773798,34.45,0.13641990544059088,0.18709448358208633,4.321938403186186,43.7
272,synthetic_planning_reference_v2,moderate,0.139999999997963,0.0909360818401557,2.82106493546203,37.35,0.19048629766263642,0.11316733023949492,3.3782725698374545,43.0
273,synthetic_planning_reference_v2,mild,0.0624999999990905,0.225163986818588,3.57697186735637,32.05,0.06726950948921255,0.2805388457543792,4.017725814552577,35.300000000000004
274,synthetic_planning_reference_v2,mild,0.101666666665187,0.107533231686317,2.9933597101519,33.85,0.12968491599622006,0.13112067293268334,3.3615984655204434,37.550000000000004
275,synthetic_planning_reference_v2,moderate,0.160833333330993,0.189576750503173,3.22151419158454,36.35,0.22744159734083366,0.2548190813522349,3.982494337700918,42.75
276,synthetic_planning_reference_v2,moderate,0.0491666666659512,0.21721593785132,3.03518726151433,30.3,0.08206998159079523,0.2926495623746387,3.8219284752364744,35.4
277,synthetic_planning_reference_v2,moderate,0.0774999999988722,0.0846623715307635,3.63501908546665,36.5,0.09255697449984232,0.10160994436040564,4.351794080429316,41.800000000000004
278,synthetic_planning_reference_v2,mild,0.0466666666659876,0.17994909853953,3.26781727364507,32.85,0.0529616127271812,0.2156033682901464,3.677955823633743,35.800000000000004
279,synthetic_planning_reference_v2,mild,0.0366666666661331,0.183452418308601,3.09086334440534,31.15,0.03221727320053017,0.2181957119114453,3.442482949179108,33.95
280,synthetic_planning_reference_v2,mild,0.105833333331793,0.118011118967218,3.09012825912711,38.35,0.13475559658021052,0.14501526019616115,3.453236778206591,43.400000000000006
281,synthetic_planning_reference_v2,mild,0.092499999998654,0.211836770601492,2.77803286358677,33.5,0.11604272621985993,0.26573408291048883,3.1091535499838585,37.15
282,synthetic_planning_reference_v2,moderate,0.076666666665551,0.179024311013544,3.15525889155721,30.3,0.10515042300270241,0.23503996066108784,3.77786030567895,34.7
283,synthetic_planning_reference_v2,moderate,0.106666666665114,0.138845286544612,3.49033401733111,43.15,0.14224562784892325,0.1738306157246708,4.168618126993598,44.95
284,synthetic_planning_reference_v2,moderate,0.0641666666657329,0.143267283548513,2.8896415821574,31.15,0.08998670779595037,0.19501045306566164,3.4909281876652556,36.2
285,synthetic_planning_reference_v2,severe,0.106666666665114,0.104569814999688,3.02433413781947,33.2,0.165716371614486,0.15270415292413225,3.88539697297652,39.95
286,synthetic_planning_reference_v2,mild,0.0833333333321207,0.258087632017229,3.14800083123046,33.6,0.10083798111421413,0.32621885153769514,3.5708023313177804,37.300000000000004
287,synthetic_planning_reference_v2,mild,0.0516666666659148,0.202181040593633,3.59851772433148,28.0,0.05576539344612997,0.2505243759644503,4.112922721284378,30.3
288,synthetic_planning_reference_v2,severe,0.142499999997926,0.199596945643723,3.03269155788923,33.7,0.23724239607977818,0.28181707945414014,4.161312328062544,43.0
289,synthetic_planning_reference_v2,moderate,0.0916666666653327,0.204267157429453,3.10145879308382,37.0,0.12748295088945355,0.2699438912622658,3.7676513322287524,42.800000000000004
290,synthetic_planning_reference_v2,moderate,0.052499999999236,0.178042418678184,3.36066953002145,31.1,0.08025029786967591,0.2423202099669658,4.184288173772757,36.7
291,synthetic_planning_reference_v2,moderate,0.0641666666657329,0.156337975605058,2.89097906896558,31.95,0.09001197037399629,0.19847052741460972,3.550743192859569,37.1
292,synthetic_planning_reference_v2,moderate,0.112499999998363,0.157824980419389,3.1485986321829,37.55,0.15818933933561763,0.2080006854221596,3.8718026200889892,43.85
293,synthetic_planning_reference_v2,mild,0.052499999999236,0.149283024679036,3.22402079492271,30.4,0.04878016245805949,0.1656974354157651,3.585261042249429,32.85
294,synthetic_planning_reference_v2,moderate,0.146666666664532,0.164949864298965,3.89256392178558,39.9,0.2131243209432094,0.21991160148024827,4.873230692171493,44.95
295,synthetic_planning_reference_v2,mild,0.0716666666656238,0.223374635020071,2.92650726922694,30.9,0.0803814543987485,0.27189509637009907,3.2409338318541514,33.75
296,synthetic_planning_reference_v2,severe,0.044166666666024,0.157150035195817,2.85956001876556,32.1,0.07934709413772031,0.2193229549844002,3.662034335110589,38.7
297,synthetic_planning_reference_v2,mild,0.108333333331757,0.082779529191521,3.29500530071769,29.15,0.13171326025840494,0.08669946782690297,3.6941347050198545,31.6
298,synthetic_planning_reference_v2,mild,0.0958333333319388,0.193756084452919,3.40251304806686,37.7,0.12429463329427436,0.24291871692083872,3.8740185224768724,42.150000000000006
299,synthetic_planning_reference_v2,severe,0.0599999999991269,0.173019913746774,3.03581757597008,31.95,0.12250641565712417,0.2691962826364497,4.08121398044723,40.35
300,synthetic_planning_reference_v2,severe,0.109999999998399,0.079443297269691,3.44019275591948,30.0,0.18737067945390867,0.13338582522563316,4.694309782753661,38.5
301,synthetic_planning_reference_v2,mild,0.0833333333321207,0.178615164254378,2.38750888377867,37.7,0.09808091243924283,0.2102566847187485,2.5518114743157123,41.5
302,synthetic_planning_reference_v2,mild,0.0458333333326664,0.169515010795703,2.96999233140516,31.1,0.053362896545054044,0.20477936053005022,3.3527291574769142,33.95
303,synthetic_planning_reference_v2,mild,0.0733333333322662,0.112427029991108,2.78298660243928,34.0,0.08745609698021307,0.1374035856065175,3.071025769953116,37.6
304,synthetic_planning_reference_v2,mild,0.106666666665114,0.214781314226194,2.99340665834989,33.05,0.14042904197352796,0.26838369391019845,3.378259711062402,36.95
305,synthetic_planning_reference_v2,moderate,0.0458333333326664,0.185128045336981,3.02274992212328,33.4,0.05916278037990214,0.2285808844782827,3.555145130655694,38.0
306,synthetic_planning_reference_v2,mild,0.0799999999988358,0.137917377204284,3.76472491015369,39.1,0.09456625090645447,0.1639710771313399,4.317461467824176,43.5
307,synthetic_planning_reference_v2,mild,0.0783333333321934,0.233002865462945,3.60832496786756,31.65,0.09083085731390729,0.28377052861612956,4.092467007552255,34.45
308,synthetic_planning_reference_v2,moderate,0.119999999998254,0.104397871512026,2.56540158582896,32.95,0.16586460043910195,0.12975290208107743,3.091640982451738,38.1
309,synthetic_planning_reference_v2,mild,0.156666666664387,0.0843980406681114,3.13876684459894,35.2,0.19330802913670397,0.0912161174594864,3.5056553436355262,39.0
310,synthetic_planning_reference_v2,moderate,0.0708333333323026,0.257450580084642,3.12504532075437,32.1,0.09781611527252626,0.3315915108988997,3.711085531499634,36.85
311,synthetic_planning_reference_v2,mild,0.0583333333324845,0.0975759619627023,3.31564977133673,34.7,0.062289200763259105,0.1195163429606238,3.7006621052895614,38.15
312,synthetic_planning_reference_v2,mild,0.0658333333323753,0.111390632672713,3.04158801107522,33.8,0.07763563914130191,0.12774665089684936,3.392987622137898,36.75
313,synthetic_planning_reference_v2,moderate,0.0666666666656965,0.253519594396536,2.68571227132575,32.6,0.0950022928436273,0.32692746047834087,3.2349942823427167,38.050000000000004
314,synthetic_planning_reference_v2,mild,0.109166666665078,0.12129756391068,3.10630886886654,33.25,0.1424164647021045,0.14786542066772518,3.5345268217310677,37.0
315,synthetic_planning_reference_v2,mild,0.229999999996653,0.157465955631863,3.09519666618811,35.85,0.29847003429323327,0.18390261438776104,3.4590664736646595,39.5
316,synthetic_planning_reference_v2,mild,0.0516666666659148,0.223818526535854,3.3701603972802,33.5,0.05034551060737,0.2729843559197963,3.7594931132260574,36.85
317,synthetic_planning_reference_v2,mild,0.105833333331793,0.0746606863693783,3.37422967427842,31.25,0.1266363061533653,0.07915942749265426,3.739838054066077,33.6
318,synthetic_planning_reference_v2,mild,0.0499999999992724,0.162056044970873,3.53917989187715,32.6,0.04646900099619074,0.19273974400577007,3.96601847986217,35.1
319,synthetic_planning_reference_v2,mild,0.0691666666656602,0.167299723304702,2.99231260042907,31.1,0.07937517225483529,0.2076449435779118,3.324748051128997,33.95
320,synthetic_planning_reference_v2,mild,0.0658333333323753,0.149813108517781,2.95706558502109,29.9,0.07015015198295106,0.17483588447204607,3.2673470699350875,31.8
321,synthetic_planning_reference_v2,mild,0.104166666665151,0.139520588476179,3.55845570306726,37.55,0.1367947548352234,0.17267829689424882,4.065399035424963,42.35
322,synthetic_planning_reference_v2,mild,0.0733333333322662,0.221652078084814,2.62441294485149,32.6,0.08669445898244497,0.2721396884137681,2.8549747039454156,35.95
323,synthetic_planning_reference_v2,severe,0.133333333331393,0.190720993327616,3.23416361051267,36.9,0.21287531284227876,0.2781572014241584,4.259829494703593,44.95
324,synthetic_planning_reference_v2,moderate,0.124999999998181,0.245072341792376,3.35381594507626,34.55,0.17322110095819412,0.31294608092404425,4.068138493563711,39.900000000000006
325,synthetic_planning_reference_v2,moderate,0.0558333333325209,0.19759730486639,2.74573441325271,29.45,0.08176709855041495,0.25704719514847574,3.327490576955025,33.6
326,synthetic_planning_reference_v2,moderate,0.072499999998945,0.176655719131032,3.33424924028013,31.55,0.09860002158712568,0.2269035179539377,4.031831813574333,36.0
327,synthetic_planning_reference_v2,mild,0.130833333331429,0.128760349488,3.02827536662804,35.35,0.16593707418885842,0.15020856954151435,3.34783351368186,39.1
328,synthetic_planning_reference_v2,moderate,0.076666666665551,0.229286724526501,3.09870765114421,29.55,0.10166799640703512,0.29537259713467684,3.7376993663157916,33.9
329,synthetic_planning_reference_v2,moderate,0.0624999999990905,0.203654795825828,3.54391409146141,34.45,0.08715098919054554,0.26046851654881664,4.325468081056047,39.900000000000006
330,synthetic_planning_reference_v2,moderate,0.167499999997563,0.184560862323228,3.07978984404294,36.85,0.2317780494875782,0.24744589385888796,3.8496881827196097,43.2
331,synthetic_planning_reference_v2,severe,0.0833333333321207,0.228261657616334,2.86295864425619,30.8,0.14004443167378244,0.3224411026900002,3.871910985951978,38.2
332,synthetic_planning_reference_v2,severe,0.0774999999988722,0.16360766494488,3.29603715368405,33.85,0.13105478383787128,0.23054275845711855,4.279133098356962,41.1
333,synthetic_planning_reference_v2,moderate,0.0791666666655146,0.123919415219045,2.95813640537594,32.15,0.11499365448182175,0.17243445956240624,3.6147880464718307,37.300000000000004
334,synthetic_planning_reference_v2,severe,0.0299999999995634,0.170680246937535,3.52960372647703,28.75,0.07558327626293045,0.2525876430617716,4.782525535026705,36.7
335,synthetic_planning_reference_v2,mild,0.0716666666656238,0.225155546495296,2.78750138660533,32.05,0.08561323828824859,0.276985706753371,3.08387976739466,34.9
336,synthetic_planning_reference_v2,severe,0.148333333331175,0.0810587244284684,3.39746633160064,34.9,0.23562148912774125,0.13542397264484834,4.506297081293327,43.6
337,synthetic_planning_reference_v2,moderate,0.0949999999986176,0.140308919864768,3.00706731148977,31.05,0.13761446475367287,0.18832711835596694,3.7083923854993737,36.25
338,synthetic_planning_reference_v2,moderate,0.0433333333327027,0.212548041481756,2.20447206149837,31.65,0.06660776360157651,0.2796606265219741,2.691845549371743,36.800000000000004
339,synthetic_planning_reference_v2,mild,0.0658333333323753,0.138331822100443,2.91675031681053,29.6,0.07868300666335659,0.16277267744485835,3.2735655369701484,32.35
340,synthetic_planning_reference_v2,mild,0.0983333333319024,0.114546963743553,2.84986031412785,30.65,0.12157984761242417,0.14068108418721506,3.1724560178134746,33.5
341,synthetic_planning_reference_v2,moderate,0.104166666665151,0.152082492188911,3.28286495556438,32.05,0.14979444722817076,0.20743737425337103,4.049459687144681,37.5
342,synthetic_planning_reference_v2,mild,0.0916666666653327,0.210305514551378,2.78902681642114,28.7,0.11080289910816607,0.25641004210025825,3.085494033539992,31.1
343,synthetic_planning_reference_v2,mild,0.0608333333324481,0.22029145835112,3.01864240008926,33.1,0.08159744820505031,0.28877789745349325,3.456365521337879,37.0
344,synthetic_planning_reference_v2,moderate,0.196666666663805,0.166127793802856,3.63981390008985,40.5,0.2806023766876231,0.22565297977243323,4.602844589140634,44.95
345,synthetic_planning_reference_v2,mild,0.0424999999993815,0.210698213950483,2.78603188082047,31.0,0.044945181127675364,0.25801666707244203,3.0899889402819545,34.15
346,synthetic_planning_reference_v2,mild,0.132499999998072,0.175459526629489,3.13925321718659,33.35,0.1671515544106263,0.21394324043817595,3.5148840898052978,36.5
347,synthetic_planning_reference_v2,moderate,0.116666666664969,0.181856600036702,2.64761859758003,36.75,0.14881705758117644,0.2253966088335663,3.1268738682788486,42.050000000000004
348,synthetic_planning_reference_v2,moderate,0.0624999999990905,0.208048664534338,3.37016615577254,32.3,0.09052786847196932,0.2746159841904745,4.12724914031854,36.95
