reference_sample_id,data_status,reference_severity_class,source_difficulty_score,effective_failure_severity,source_E_co_time_s,source_E_n_g,source_E_miss_m,source_E_t_s,E_co_time_s,E_n_g,E_miss_m,E_t_s
228,synthetic_planning_reference_v4,low,0.2791854471114505,0.1145862638105287,0.0483333333335395,0.173354305467379,2.73903968959688,33.65,0.056149899899899894,0.18818489312511044,2.562983762123879,36.15
229,synthetic_planning_reference_v4,moderate,0.4906427248993193,2.18511126296462,0.080000000000382,0.175292707382043,2.71935874095283,30.75,0.16505630630630633,0.336742597518608,3.9553752398715574,37.800000000000004
230,synthetic_planning_reference_v4,mild,0.6043972036523729,0.4628643485375172,0.0716666666656238,0.113704506507292,3.33772594624656,37.85,0.08475975975975976,0.10100956630603103,3.7611882080673813,38.7
231,synthetic_planning_reference_v4,mild,0.4971311673036569,1.0945800445443292,0.0633333333324117,0.200900184737649,2.86293375199826,30.05,0.08668168168168168,0.2924489130653835,3.5774310382957366,36.25
232,synthetic_planning_reference_v4,mild,0.5752525204164305,0.5467043099524358,0.0341666666661695,0.209263996981806,3.53709796137935,31.95,0.04,0.27285860188723776,4.052340415302141,34.550000000000004
233,synthetic_planning_reference_v4,moderate,0.38919553225696585,1.4049691630998549,0.0799999999988358,0.0936814262607312,2.99974257290957,36.05,0.12314814814814816,0.16945542039501132,3.3424538919005644,39.25
234,synthetic_planning_reference_v4,moderate,0.267959470445553,0.8656050149904242,0.0508333333325936,0.198537441256567,2.7925171214969,35.1,0.06109984984984985,0.3167458186908544,3.0071909626132207,37.45
235,synthetic_planning_reference_v4,severe,0.40324571419785343,3.1271554273003135,0.0466666666659876,0.107207529855021,3.22785918277799,32.3,0.10193693693693694,0.297120273622846,4.484779232262068,39.6
236,synthetic_planning_reference_v4,mild,0.5110699818009746,1.1943528302118405,0.0883333333320479,0.179980207224543,3.26977743705877,33.65,0.12230730730730732,0.2950658228253929,3.9413456527540385,37.25
237,synthetic_planning_reference_v4,moderate,0.38751197064541565,2.1714018651225695,0.0433333333327027,0.191906001015784,2.915398383756,34.2,0.09701201201201201,0.3609428380209446,4.274739804670853,38.550000000000004
238,synthetic_planning_reference_v4,mild,0.46122467798313793,0.8253702394890344,0.0933333333319752,0.132275810615193,2.82922728304151,32.45,0.12272772772772773,0.16084971471861945,3.2648412762862016,36.550000000000004
239,synthetic_planning_reference_v4,low,0.7380694209993752,0.0981788217771269,0.0733333333322662,0.25844385207632,3.09210744322687,32.45,0.07307182182182181,0.30807060382557827,3.0406422492402703,34.9
240,synthetic_planning_reference_v4,low,0.6141650476801439,0.14145853118461138,0.0541666666658784,0.197791390004475,3.49105888730068,33.7,0.05350225225225225,0.22663622155125374,3.706716172715174,35.85
241,synthetic_planning_reference_v4,low,0.17472604534375502,0.07992513681958678,0.0716666666656238,0.0814212885963275,2.63633863777389,27.85,0.07887387387387387,0.0452290629048609,2.4139636047992927,32.25
242,synthetic_planning_reference_v4,mild,0.45911090419652434,0.47951863721537885,0.0824999999987995,0.122905784235018,3.03669419780751,35.6,0.10843343343343342,0.11812866073213865,3.2824488675422026,37.300000000000004
243,synthetic_planning_reference_v4,mild,0.618731406345663,1.2903748861427247,0.0808333333321571,0.245263218401846,2.85241488121142,30.9,0.11081581581581582,0.3392480170904539,3.19286816121468,34.6
244,synthetic_planning_reference_v4,mild,0.3902788335192843,0.3206225086738129,0.0649999999990541,0.104984086438334,3.26606238574497,36.7,0.06731606606606606,0.08355386077424402,3.5041367500894056,37.800000000000004
245,synthetic_planning_reference_v4,mild,0.6137198014123744,1.0114884697299513,0.104166666665151,0.236839037525422,3.13616413140858,34.7,0.13814314314314316,0.33334325655795205,3.5936932214159114,38.550000000000004
246,synthetic_planning_reference_v4,moderate,0.2702082940375061,0.8866166411751002,0.0633333333324117,0.198463057494104,3.06701809481825,28.3,0.07959459459459459,0.237420006963975,3.339813820715879,33.1
247,synthetic_planning_reference_v4,mild,0.34246760373687557,0.8247718165673187,0.0916666666653327,0.0857254062257856,3.03135287947245,30.45,0.1312762762762763,0.12199871605769125,3.4350232592363126,34.65
248,synthetic_planning_reference_v4,mild,0.20575038566743095,0.42828974461362307,0.0774999999988722,0.0807880213651998,2.55356570601354,29.65,0.08728228228228228,0.06702858031484908,2.550674171697253,33.25
249,synthetic_planning_reference_v4,mild,0.3510793461260568,0.7487950126673173,0.0716666666656238,0.200564407125397,2.55219155695287,35.9,0.09256756756756757,0.27944739956730186,2.5886835870683247,38.35
250,synthetic_planning_reference_v4,moderate,0.1923621542755999,1.064326009885155,0.0566666666658421,0.155226311763575,3.08920797002246,31.6,0.08596096096096097,0.17285069506893136,3.7050073525567937,35.95
251,synthetic_planning_reference_v4,mild,0.2542828879053335,0.5383396307689526,0.0874999999987267,0.105915338821857,2.77783690592121,31.75,0.10773273273273272,0.097683841486749,2.9821243899549343,35.550000000000004
252,synthetic_planning_reference_v4,severe,0.7230892178888891,4.3563381664642495,0.109166666665078,0.211760806064366,3.13834894050635,35.7,0.21795295295295294,0.37441412399581075,4.481486480548838,41.6
253,synthetic_planning_reference_v4,moderate,0.2518251289318274,1.1394741041092589,0.0691666666656602,0.198782919068784,2.6058180611535,31.4,0.0982132132132132,0.33217211006311637,2.8637466086571144,36.45
254,synthetic_planning_reference_v4,moderate,0.9711096204127446,1.468837452061196,0.316666666662059,0.129062786511753,3.62355298629206,42.45,0.29249749749749754,0.1419849983120277,4.35872304191666,41.6
255,synthetic_planning_reference_v4,moderate,0.30786987184327547,1.6823460526833853,0.0591666666658057,0.200198788846231,2.92542052430634,33.35,0.10397897897897897,0.32095579231132504,3.7028326569122814,37.75
256,synthetic_planning_reference_v4,moderate,0.5715057189839812,1.6218951237504224,0.147499999997854,0.113618667894659,3.77060954559685,34.2,0.20672297297297298,0.2176708284816018,4.428979737832187,38.1
257,synthetic_planning_reference_v4,moderate,0.6490143007762249,1.8147349807871214,0.0858333333320843,0.17463225929123,3.09628478526218,34.75,0.11572072072072072,0.30431780898495314,4.0496511298515925,38.85
258,synthetic_planning_reference_v4,low,0.6162547383376987,0.18785910256097732,0.044166666666024,0.222241002562436,3.25583187620409,32.7,0.05200575575575575,0.2718102732858041,3.4000839056489425,35.5
259,synthetic_planning_reference_v4,severe,0.683150488838838,4.432387531467629,0.132499999998072,0.110831479265626,3.22247888613242,35.8,0.26496996996996985,0.22317546386321252,4.4889996205539555,41.650000000000006
260,synthetic_planning_reference_v4,moderate,0.2988870111606647,1.986343309398805,0.0674999999990177,0.192236079455564,3.12341715401185,28.45,0.12553053053053054,0.3583871508185322,4.086307558884683,36.85
261,synthetic_planning_reference_v4,severe,0.7176096398554553,2.947244256560057,0.0599999999991269,0.223227234387108,3.10573411816083,32.6,0.12258758758758759,0.3625220726608396,4.327311975927038,39.1
262,synthetic_planning_reference_v4,low,0.07804164565306669,0.08219450212372448,0.0674999999990177,0.0996473930712736,2.75652854930888,36.1,0.05879754754754754,0.06338397141901256,2.5969496098922815,37.4
263,synthetic_planning_reference_v4,moderate,0.23943377186700676,1.22291719022263,0.0533333333325572,0.13523137721915,2.78725978336349,28.4,0.09244744744744744,0.14024514012808106,3.0697127835776934,33.4
264,synthetic_planning_reference_v4,mild,0.4494419735796358,0.7760369023139785,0.0658333333323753,0.222606747078446,3.13019441400411,29.4,0.08007507507507508,0.2859346967041228,3.5186140716879613,33.300000000000004
265,synthetic_planning_reference_v4,mild,0.26059418158043646,0.4809150361680369,0.0591666666658057,0.205403678863414,2.76469029824111,30.75,0.06593468468468468,0.26405991041116694,2.850882640519272,34.0
266,synthetic_planning_reference_v4,mild,0.20548612801077282,0.9201989708964909,0.0633333333324117,0.137971066884169,3.31151285434172,31.75,0.08463963963963964,0.23448205214497989,4.020418094902721,36.050000000000004
267,synthetic_planning_reference_v4,mild,0.5750771298088195,0.6873478192132365,0.0616666666657693,0.159493518232937,3.5790753994863,33.0,0.06881256256256256,0.17611384648907402,4.1991603630591285,36.9
268,synthetic_planning_reference_v4,low,0.5740015511738562,0.10118881283784834,0.0733333333322662,0.211567594609207,3.18061323946576,33.4,0.07635135135135135,0.2411182235306531,3.269007779494026,36.0
269,synthetic_planning_reference_v4,severe,0.8678053592645162,2.461585790671813,0.190833333330556,0.147029519752277,3.41703341901139,38.75,0.269974974974975,0.347458965020935,4.455245777432241,41.7
270,synthetic_planning_reference_v4,severe,0.6031646918141266,4.667318968358173,0.0716666666656238,0.226668028112873,2.76502679075672,34.0,0.21498123123123125,0.38999196786109425,4.4850643882435435,41.75
271,synthetic_planning_reference_v4,severe,0.4885054045727629,2.526705848117676,0.0699999999989814,0.118932296276359,3.14922586773798,34.45,0.123988988988989,0.13269551149893652,4.25907636554504,39.35
272,synthetic_planning_reference_v4,low,0.39430288963285887,0.10911541596190678,0.139999999997963,0.0909360818401557,2.82106493546203,37.35,0.1823235735735736,0.06703750118570644,2.7113430512059233,37.65
273,synthetic_planning_reference_v4,severe,0.6167584165196356,5.372855994891777,0.0624999999990905,0.225163986818588,3.57697186735637,32.05,0.20409534534534535,0.3871742532487048,4.489877881491429,40.400000000000006
274,synthetic_planning_reference_v4,mild,0.6735745670765357,0.7578965849115514,0.101666666665187,0.107533231686317,2.9933597101519,33.85,0.13744244244244244,0.10320509084110853,3.2141267520759813,36.800000000000004
275,synthetic_planning_reference_v4,mild,0.8227095386060023,2.110673162569242,0.160833333330993,0.189576750503173,3.22151419158454,36.35,0.239974974974975,0.3330358087547963,4.418234790882962,39.2
276,synthetic_planning_reference_v4,severe,0.300453150649748,2.01158224675323,0.0491666666659512,0.21721593785132,3.03518726151433,30.3,0.10241741741741742,0.389534870542526,3.979974727534639,37.550000000000004
277,synthetic_planning_reference_v4,moderate,0.4986796235459728,1.8907269648836573,0.0774999999988722,0.0846623715307635,3.63501908546665,36.5,0.15642267267267268,0.1095934208311111,4.4770812042376065,39.7
278,synthetic_planning_reference_v4,mild,0.37620024295773785,0.493681485965772,0.0466666666659876,0.17994909853953,3.26781727364507,32.85,0.053387137137137136,0.2409554992941544,3.5144274048647923,36.1
279,synthetic_planning_reference_v4,mild,0.2972062529850363,0.8648926792346942,0.0366666666661331,0.183452418308601,3.09086334440534,31.15,0.06397772772772772,0.22284155074413928,3.4477300126443806,36.0
280,synthetic_planning_reference_v4,moderate,0.49243210582866975,1.8860696924735945,0.105833333331793,0.118011118967218,3.09012825912711,38.35,0.1789451951951952,0.24646610013596354,3.9194832676733506,39.5
281,synthetic_planning_reference_v4,low,0.323081844445045,0.06412042543511606,0.092499999998654,0.211836770601492,2.77803286358677,33.5,0.09905405405405406,0.23838704949560602,2.645012646547552,35.65
282,synthetic_planning_reference_v4,low,0.49475227493445156,0.11010465213588899,0.076666666665551,0.179024311013544,3.15525889155721,30.3,0.08548048048048047,0.18673246380159128,3.2762843816859517,33.25
283,synthetic_planning_reference_v4,severe,0.6314242951147251,1.7786345469826745,0.106666666665114,0.138845286544612,3.49033401733111,43.15,0.17181306306306304,0.24212925620125922,4.4567290282890575,41.800000000000004
284,synthetic_planning_reference_v4,moderate,0.18144751487847496,0.8484870191248242,0.0641666666657329,0.143267283548513,2.8896415821574,31.15,0.06478353353353353,0.23488285188508554,3.302101256610023,36.050000000000004
285,synthetic_planning_reference_v4,low,0.4183906589535388,0.07807840838190974,0.106666666665114,0.104569814999688,3.02433413781947,33.2,0.12104604604604605,0.08164149785004535,3.074565569756184,35.4
286,synthetic_planning_reference_v4,low,0.7276244490785784,0.09391047713614277,0.0833333333321207,0.258087632017229,3.14800083123046,33.6,0.07803303303303304,0.2960287331338802,3.1910076649490056,35.550000000000004
287,synthetic_planning_reference_v4,mild,0.4627912992088428,0.5579029396430444,0.0516666666659148,0.202181040593633,3.59851772433148,28.0,0.08836336336336337,0.24911779968563863,4.205237689551042,32.800000000000004
288,synthetic_planning_reference_v4,low,0.5713676802509084,0.11788905528727209,0.142499999997926,0.199596945643723,3.03269155788923,33.7,0.1714376876876877,0.22953330304512548,3.1124919902218178,35.300000000000004
289,synthetic_planning_reference_v4,severe,0.5704375876187727,4.250709766747218,0.0916666666653327,0.204267157429453,3.10145879308382,37.0,0.16580705705705706,0.3759970656523892,4.1432588602798655,41.85
290,synthetic_planning_reference_v4,mild,0.623818582240424,0.691041172850888,0.052499999999236,0.178042418678184,3.36066953002145,31.1,0.05442317317317317,0.2011211383035389,3.822744601629278,34.4
291,synthetic_planning_reference_v4,moderate,0.6046533570512792,1.9599009497315012,0.0641666666657329,0.156337975605058,2.89097906896558,31.95,0.11782282282282283,0.2862150134588627,4.028228175566515,38.2
292,synthetic_planning_reference_v4,mild,0.5972937799505091,0.8033274917779433,0.112499999998363,0.157824980419389,3.1485986321829,37.55,0.14628753753753757,0.20656229980753163,3.743007759685326,38.650000000000006
293,synthetic_planning_reference_v4,mild,0.27833429150447875,0.5902072808875288,0.052499999999236,0.149283024679036,3.22402079492271,30.4,0.060639389389389384,0.16692589014791187,3.6121619561713296,34.7
294,synthetic_planning_reference_v4,mild,0.7280999655031586,1.3031719985393417,0.146666666664532,0.164949864298965,3.89256392178558,39.9,0.20709834834834834,0.21617907477566975,4.462747039376509,40.25
295,synthetic_planning_reference_v4,severe,0.44006725522858847,2.9922585898873084,0.0716666666656238,0.223374635020071,2.92650726922694,30.9,0.17331456456456457,0.3662006807775615,4.3454354085658675,38.5
296,synthetic_planning_reference_v4,mild,0.11683661069661529,0.6636503836022978,0.044166666666024,0.157150035195817,2.85956001876556,32.1,0.054653403403403404,0.19175839909239303,2.979236216468356,35.9
297,synthetic_planning_reference_v4,moderate,0.3779471841189239,0.9948874782054634,0.108333333331757,0.082779529191521,3.29500530071769,29.15,0.17031156156156158,0.11185128028546303,4.0311512940117336,33.5
298,synthetic_planning_reference_v4,moderate,0.6481011798872778,0.9640543198862677,0.0958333333319388,0.193756084452919,3.40251304806686,37.7,0.13071571571571572,0.3053000767731712,4.166476667408271,38.95
299,synthetic_planning_reference_v4,severe,0.4936659373488665,3.018720268452341,0.0599999999991269,0.173019913746774,3.03581757597008,31.95,0.10535035035035034,0.3319399146950791,4.480821835501757,39.6
300,synthetic_planning_reference_v4,mild,0.2951240308544381,0.7217593680543241,0.109999999998399,0.079443297269691,3.44019275591948,30.0,0.138003003003003,0.04423708911018365,3.9260039221477334,33.45
301,synthetic_planning_reference_v4,mild,0.6121478029025411,0.7670335438769275,0.0833333333321207,0.178615164254378,2.38750888377867,37.7,0.10829329329329329,0.23120447840457664,2.3614104034185455,38.7
302,synthetic_planning_reference_v4,low,0.25952719656613166,0.10417371875738297,0.0458333333326664,0.169515010795703,2.96999233140516,31.1,0.05043218218218218,0.1610420838822544,2.921895919430169,33.300000000000004
303,synthetic_planning_reference_v4,low,0.31290140632019164,0.06465681209836825,0.0733333333322662,0.112427029991108,2.78298660243928,34.0,0.06628003003003002,0.0828994764116034,2.631364605361214,36.2
304,synthetic_planning_reference_v4,moderate,0.6599708606082927,2.058768708609336,0.106666666665114,0.214781314226194,2.99340665834989,33.05,0.17706831831831832,0.36414108167048626,3.919782224179061,38.800000000000004
305,synthetic_planning_reference_v4,moderate,0.526189744819894,2.7962055096097305,0.0458333333326664,0.185128045336981,3.02274992212328,33.4,0.14178303303303302,0.36566759334236926,4.20773109655745,39.150000000000006
306,synthetic_planning_reference_v4,low,0.679163344807533,0.16308864660918945,0.0799999999988358,0.137917377204284,3.76472491015369,39.1,0.08824324324324324,0.13395152842646607,4.108629917444253,38.400000000000006
307,synthetic_planning_reference_v4,low,0.6233487768147303,0.2553719333375916,0.0783333333321934,0.233002865462945,3.60832496786756,31.65,0.08884384384384383,0.2773103066995353,4.073492723126431,33.800000000000004
308,synthetic_planning_reference_v4,severe,0.6996106000084462,3.891973253897089,0.119999999998254,0.104397871512026,2.56540158582896,32.95,0.2112274774774775,0.26740606088459523,4.4535886958950375,40.900000000000006
309,synthetic_planning_reference_v4,moderate,0.55479694824185,1.1854857240357655,0.156666666664387,0.0843980406681114,3.13876684459894,35.2,0.20296921921921923,0.12724713982809577,3.997763438372365,38.650000000000006
310,synthetic_planning_reference_v4,low,0.41854814380871924,0.054321794063857586,0.0708333333323026,0.257450580084642,3.12504532075437,32.1,0.06812187187187187,0.31654415710400874,3.254735002036196,33.7
311,synthetic_planning_reference_v4,mild,0.3509691203906333,0.7139043423037962,0.0583333333324845,0.0975759619627023,3.31564977133673,34.7,0.06190565565565565,0.09877630804959824,3.892390378086676,37.300000000000004
312,synthetic_planning_reference_v4,severe,0.47260772285685626,2.5784563901392064,0.0658333333323753,0.111390632672713,3.04158801107522,33.8,0.14140765765765767,0.22177255504991447,4.20741306606587,38.75
313,synthetic_planning_reference_v4,low,0.26279759580516004,0.10519984439545597,0.0666666666656965,0.253519594396536,2.68571227132575,32.6,0.0691579079079079,0.3034709398483084,2.5716329136787643,34.800000000000004
314,synthetic_planning_reference_v4,low,0.7780517157112272,0.08950563738791746,0.109166666665078,0.12129756391068,3.10630886886654,33.25,0.1295945945945946,0.11796435061710733,3.1395597447991173,35.300000000000004
315,synthetic_planning_reference_v4,low,0.8888668755091166,0.07187521201788394,0.229999999996653,0.157465955631863,3.09519666618811,35.85,0.2624674674674674,0.1594381016130329,3.1092946646278983,37.1
316,synthetic_planning_reference_v4,low,0.4508725155284968,0.11759481452032347,0.0516666666659148,0.223818526535854,3.3701603972802,33.5,0.05684059059059059,0.2656845808619418,3.6772412612266887,35.7
317,synthetic_planning_reference_v4,low,0.25252841170509177,0.07939893127169842,0.105833333331793,0.0746606863693783,3.37422967427842,31.25,0.12651151151151152,0.01884938984718072,3.685488355531918,34.15
318,synthetic_planning_reference_v4,moderate,0.5146916030834983,0.9645423035056975,0.0499999999992724,0.162056044970873,3.53917989187715,32.6,0.08163663663663663,0.1756180436524592,4.306848961507656,36.25
319,synthetic_planning_reference_v4,severe,0.3937428142284266,2.798934627703521,0.0691666666656602,0.167299723304702,2.99231260042907,31.1,0.1330980980980981,0.23240046587996782,4.290293307335398,37.9
320,synthetic_planning_reference_v4,severe,0.4894086149643584,2.217761210075909,0.0658333333323753,0.149813108517781,2.95706558502109,29.9,0.09136636636636636,0.24183127173109054,3.977273736349456,36.85
321,synthetic_planning_reference_v4,mild,0.8179890244042071,0.6442832551025766,0.104166666665151,0.139520588476179,3.55845570306726,37.55,0.13365865865865867,0.15238104544389536,4.100853436553562,38.550000000000004
322,synthetic_planning_reference_v4,low,0.6084330759318712,0.10796865137279248,0.0733333333322662,0.221652078084814,2.62441294485149,32.6,0.06766141141141141,0.267611093294249,2.475971828121377,34.95
323,synthetic_planning_reference_v4,moderate,0.8070971513431782,2.5071236317544705,0.133333333331393,0.190720993327616,3.23416361051267,36.9,0.19358483483483485,0.33801867597557267,4.169843728233438,40.45
324,synthetic_planning_reference_v4,low,0.8767797531835911,0.11866008925690515,0.124999999998181,0.245072341792376,3.35381594507626,34.55,0.14103228228228232,0.29090177511753407,3.5248890811539053,36.2
325,synthetic_planning_reference_v4,low,0.2909566657678828,0.03342709625290606,0.0558333333325209,0.19759730486639,2.74573441325271,29.45,0.05407782782782782,0.22645934406672535,2.607849349729649,32.45
326,synthetic_planning_reference_v4,moderate,0.6199941762567539,0.9975892589319811,0.072499999998945,0.176655719131032,3.33424924028013,31.55,0.10385885885885886,0.21850544903298844,3.965367573808493,36.65
327,synthetic_planning_reference_v4,mild,0.48099386795648325,1.60290374993261,0.130833333331429,0.128760349488,3.02827536662804,35.35,0.18269894894894895,0.20431192952750132,3.7697833812007846,39.0
328,synthetic_planning_reference_v4,mild,0.5808299114774451,0.7857107263495243,0.076666666665551,0.229286724526501,3.09870765114421,29.55,0.1028978978978979,0.3291533089417451,3.421773659275371,34.2
329,synthetic_planning_reference_v4,moderate,0.49470568453823494,1.6047579376993397,0.0624999999990905,0.203654795825828,3.54391409146141,34.45,0.08367867867867868,0.29901718721473153,4.227682992565624,37.65
330,synthetic_planning_reference_v4,mild,0.8187490696492924,2.4069296444083452,0.167499999997563,0.184560862323228,3.07978984404294,36.85,0.25245745745745735,0.3160248288807733,4.3087431304502335,40.25
331,synthetic_planning_reference_v4,moderate,0.49480645236577414,0.7925008695878353,0.0833333333321207,0.228261657616334,2.86295864425619,30.8,0.10661161161161162,0.34472638434974034,3.1677554881631895,34.95
332,synthetic_planning_reference_v4,mild,0.32857435752914554,0.7618312524718306,0.0774999999988722,0.16360766494488,3.29603715368405,33.85,0.08956456456456456,0.21254547368315807,3.8196061954451492,37.300000000000004
333,synthetic_planning_reference_v4,moderate,0.38302032762992444,1.4470773654073397,0.0791666666655146,0.123919415219045,2.95813640537594,32.15,0.1004954954954955,0.1814228432126,3.6893291685530394,37.45
334,synthetic_planning_reference_v4,moderate,0.29798992847572936,1.094668431250693,0.0299999999995634,0.170680246937535,3.52960372647703,28.75,0.0460528028028028,0.29085889542089977,4.135601702003451,33.6
335,synthetic_planning_reference_v4,moderate,0.6625814836497187,2.0456131444097068,0.0716666666656238,0.225155546495296,2.78750138660533,32.05,0.14028153153153153,0.3666682522558604,3.809677952669349,39.25
336,synthetic_planning_reference_v4,mild,0.8083444066932333,0.8767561900744343,0.148333333331175,0.0810587244284684,3.39746633160064,34.9,0.19658783783783784,0.0776234220769712,3.9781391894598914,37.6
337,synthetic_planning_reference_v4,severe,0.1972298223984155,1.0389436773216225,0.0949999999986176,0.140308919864768,3.00706731148977,31.05,0.1340790790790791,0.223630666451196,3.600969922599492,36.300000000000004
338,synthetic_planning_reference_v4,moderate,0.22383076094021387,1.5515989150069365,0.0433333333327027,0.212548041481756,2.20447206149837,31.65,0.09737237237237237,0.31925975628273645,2.5633667551887966,37.35
339,synthetic_planning_reference_v4,moderate,0.5698701003999779,1.1781333121731055,0.0658333333323753,0.138331822100443,2.91675031681053,29.6,0.12426926926926926,0.16499436231094744,3.3421369176746554,35.0
340,synthetic_planning_reference_v4,moderate,0.2634838486264213,1.7356512097303145,0.0983333333319024,0.114546963743553,2.84986031412785,30.65,0.13351851851851854,0.24198317292161348,3.9179390622723953,36.2
341,synthetic_planning_reference_v4,moderate,0.48703998051662056,0.6136874460684972,0.104166666665151,0.152082492188911,3.28286495556438,32.05,0.12384884884884886,0.18516720136535475,3.719973118535253,34.5
342,synthetic_planning_reference_v4,mild,0.5396755006049562,0.4433880165291547,0.0916666666653327,0.210305514551378,2.78902681642114,28.7,0.09989489489489489,0.2632673086700704,2.8848222738427536,32.6
343,synthetic_planning_reference_v4,low,0.4051099777558843,0.07803786540610899,0.0608333333324481,0.22029145835112,3.01864240008926,33.1,0.06259634634634634,0.25887266644137547,3.0326192816327677,34.800000000000004
344,synthetic_planning_reference_v4,mild,0.9429127470775833,1.0559445648402555,0.196666666663805,0.166127793802856,3.63981390008985,40.5,0.23897397397397402,0.20004543902627386,4.297172847045865,39.95
345,synthetic_planning_reference_v4,moderate,0.403953288154773,2.1756857473527007,0.0424999999993815,0.210698213950483,2.78603188082047,31.0,0.07330205205205205,0.38613624256609946,3.886214118282069,38.0
346,synthetic_planning_reference_v4,mild,0.6154109640874129,0.611540951389459,0.132499999998072,0.175459526629489,3.13925321718659,33.35,0.17969594594594596,0.22047380110903442,3.455593374049705,36.25
347,synthetic_planning_reference_v4,mild,0.7748884397420838,1.4194230476050964,0.116666666664969,0.181856600036702,2.64761859758003,36.75,0.14891516516516518,0.2788360392034804,3.1900350361104315,38.85
348,synthetic_planning_reference_v4,severe,0.5266510203420222,3.401638425465498,0.0624999999990905,0.208048664534338,3.37016615577254,32.3,0.1834496996996997,0.34324665865054615,4.4779100695477005,39.25
349,synthetic_planning_reference_v4,mild,0.24482270295289596,0.5011086293817963,0.0474999999993088,0.115833019307909,3.08789132939049,37.05,0.06823698698698698,0.11349663413104295,3.382807528188228,38.300000000000004
350,synthetic_planning_reference_v4,moderate,0.39947289643931966,1.6671392067633843,0.108333333331757,0.239153005230972,3.38280190716518,30.65,0.1504166666666667,0.37490879625458495,4.363377579457331,36.050000000000004
351,synthetic_planning_reference_v4,low,0.4873111735132294,0.09283549134609312,0.0408333333327391,0.212885184264997,2.748584711465,30.25,0.043003003003003,0.24616805307125805,2.5760950497796484,32.95
352,synthetic_planning_reference_v4,moderate,0.22030510984455554,0.8137532332460821,0.0949999999986176,0.130217602542631,2.85341617762466,36.65,0.12945445445445447,0.1942422805066761,3.0835948199931886,38.5
353,synthetic_planning_reference_v4,low,0.7625231099639523,0.1253271136041654,0.072499999998945,0.236253899694326,3.42579744254486,34.4,0.07157532532532532,0.27985443984182135,3.62573815567155,36.15
354,synthetic_planning_reference_v4,moderate,0.33600019419349186,1.4276840929250463,0.0408333333327391,0.174069542798009,3.06255322915405,33.95,0.05718593593593593,0.2307819713606623,3.9922573388393716,38.45
355,synthetic_planning_reference_v4,moderate,0.5684014617632113,2.384121371308342,0.0791666666655146,0.124513617009261,3.01171516580239,37.3,0.1590503003003003,0.18724688823522084,4.138824330120278,39.550000000000004
356,synthetic_planning_reference_v4,moderate,0.4757058851032777,2.63411730657983,0.076666666665551,0.261666565807863,2.79239755510925,32.8,0.12076576576576577,0.3735788846954893,4.171357117022284,39.6
357,synthetic_planning_reference_v4,low,0.7997549313361758,0.12829337185091724,0.15916666666435,0.125755237461073,3.27972001562057,34.45,0.19808933933933937,0.1142854082351093,3.536116020286646,36.550000000000004
358,synthetic_planning_reference_v4,mild,0.35129265000696475,0.5260881719284611,0.102499999998508,0.106384781246632,2.97502873030457,32.2,0.12020520520520522,0.10540391209921321,3.141257053990938,35.2
359,synthetic_planning_reference_v4,mild,0.6734021156762581,0.9507622410731071,0.11749999999829,0.264463786299372,2.98649316186903,32.2,0.1654316816816817,0.3462603416067702,3.6283728301466853,36.5
360,synthetic_planning_reference_v4,mild,0.497664457230001,0.7272963734133144,0.120833333331575,0.125296942573412,2.8981139553768,32.5,0.15754879879879882,0.1689238288909733,3.1606078572026797,36.7
361,synthetic_planning_reference_v4,low,0.41992139837437115,0.08849413316845856,0.11083333333172,0.246764065536017,2.98874484080013,34.6,0.12286786786786787,0.28815808359723466,2.9546845446805836,36.2
362,synthetic_planning_reference_v4,mild,0.3981731173837244,0.528571613916525,0.116666666664969,0.0908856087096355,2.69698181363114,30.6,0.12791291291291293,0.10224907249301246,2.686199636505871,34.45
363,synthetic_planning_reference_v4,severe,0.719672266238677,4.571213093838088,0.141666666664605,0.147641839658032,3.34442568509485,39.3,0.24497997997998,0.3867390789008014,4.489582419624785,41.900000000000006
364,synthetic_planning_reference_v4,low,0.3669192831346233,0.11225373195210037,0.0491666666659512,0.224225734670825,2.88157778735004,31.15,0.05292667667667667,0.2716966361533518,2.8301402440626724,33.0
365,synthetic_planning_reference_v4,mild,0.22865446165479178,0.4933052973061976,0.0933333333319752,0.0914009247847157,2.91663043412447,35.85,0.11558058058058059,0.0921181142588714,3.199452080683309,37.9
366,synthetic_planning_reference_v4,severe,0.4713188982680491,2.404653691742561,0.0999999999985448,0.216016750719049,2.81174338241354,31.05,0.1868280780780781,0.3021457928372019,3.8460957829708766,38.0
367,synthetic_planning_reference_v4,low,0.41041764719337914,0.05744051945333829,0.04833333333263,0.226159613843769,3.21771537850819,32.0,0.052581331331331325,0.266507996109865,3.336440975350533,34.1
368,synthetic_planning_reference_v4,severe,0.8161177373057029,2.2444659769617314,0.194166666663841,0.1039740614631,2.80949885260694,35.1,0.28248748748748753,0.1532520166055306,4.036399423409438,39.1
369,synthetic_planning_reference_v4,mild,0.49664561533571666,1.0499878784293226,0.0658333333323753,0.185193262974523,2.64167671883082,35.95,0.07491366366366366,0.2411279927157371,2.78561849661214,38.25
370,synthetic_planning_reference_v4,moderate,0.5495240598956629,1.4892790144366774,0.0416666666660603,0.238644406470683,2.80304137225186,31.6,0.05983358358358358,0.3641675291595745,3.2688792724638476,37.15
